CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'loc': {u'mean_service_time': {u'gpu': 90, u'cpu_core': 200, u'loc_accel': 10}, u'priority': 1, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.9, u'cpu_core': 2.0, u'loc_accel': 0.1}, u'power': {u'gpu': 4.457, u'cpu_core': 6.133, u'loc_accel': 0.02197}}, u'detect': {u'mean_service_time': {u'gpu': 0.4607, u'cpu_core': 3.654, u'det_accel': 0.278}, u'priority': 2, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.004607, u'cpu_core': 0.03654, u'det_accel': 0.0027800000000000004}, u'power': {u'gpu': 90, u'cpu_core': 200, u'det_accel': 10}}, u'Frontier': {u'mean_service_time': {u'cpu_core': 396}, u'priority': 9, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 3.96}, u'power': {u'cpu_core': 5.98}}, u'track': {u'mean_service_time': {u'gpu': 17, u'tra_accel': 2, u'cpu_core': 1820}, u'priority': 3, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.17, u'tra_accel': 0.02, u'cpu_core': 18.2}, u'power': {u'gpu': 12.79, u'tra_accel': 0.59, u'cpu_core': 5.6}}, u'sp': {u'mean_service_time': {u'gpu': 379, u'cpu_core': 1004}, u'priority': 11, u'deadline': 1000, u'stdev_service_time': {u'gpu': 3.79, u'cpu_core': 10.040000000000001}, u'power': {u'gpu': 3.302, u'cpu_core': 1004}}, u'mission': {u'mean_service_time': {u'cpu_core': 0.0022}, u'priority': 5, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 2.2000000000000003e-05}, u'power': {u'cpu_core': 3.534}}, u'motion': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 6, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 4.222}}, u'collision': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 7, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}, u'fusion': {u'mean_service_time': {u'cpu_core': 1}, u'priority': 4, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.01}, u'power': {u'cpu_core': 0}}, u'map': {u'mean_service_time': {u'gpu': 761, u'cpu_core': 973}, u'priority': 10, u'deadline': 1000, u'stdev_service_time': {u'gpu': 7.61, u'cpu_core': 9.73}, u'power': {u'gpu': 3.533, u'cpu_core': 2.995}}, u'path': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 8, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}}, u'sched_policy_module': u'policies.ms2_update2', u'drop': True, u'servers': {u'gpu': {u'count': 2}, u'tra_accel': {u'count': 1}, u'cpu_core': {u'count': 8}, u'loc_accel': {u'count': 1}, u'det_accel': {u'count': 1}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 50, u'arrival_time_scale': 2.5}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:ms2_update2__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_16042020_202749_new_arrival_50_map_rheftmapping_50_trace_50', u'input_trace_file': (False, '../mv_mapping_50_trace_50.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_16042020_202749_new_arrival_50_map_rheftmapping_50_trace_50/../mv_mapping_50_trace_50.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time,Energy
0,0,3,0,2378.0,1462,293,6320.2027
0,1,1,0,2376.0,1464,295,6320.2027
0,2,1,1,403.5,14,2,0.2197
0,3,1,2,1620.0,1230,245,3642.1397
0,4,1,0,1168.0,2672,297,6320.2027
0,5,1,1,403.5,14,2,0.2197
0,6,3,2,1496.0,1354,196,3360.1027
0,7,3,0,1888.0,1952,350,6799.5797
0,8,3,2,1256.0,1594,249,3642.1397
0,9,3,2,1488.0,1362,249,3642.1397
0,10,3,0,2090.0,1750,350,6626.31349
0,11,1,1,403.5,14,2,0.2197
0,12,1,2,1363.0,1487,249,3902.7047
0,13,1,0,1371.0,2469,350,7879.0447
0,14,3,0,2082.0,1758,297,7817.6217
0,15,1,0,1072.0,2768,350,9759.74561
0,16,3,0,2101.0,1739,297,7650.4147
0,17,3,1,47.5,370,4,0.2197
0,18,3,0,1646.0,2194,350,8403.6497
0,19,1,1,168.5,249,4,0.2197
0,20,3,0,1387.0,2453,297,9549.4627
0,21,3,0,1470.0,2370,350,8901.0397
0,22,3,1,339.5,78,4,0.2197
0,23,3,2,1580.0,1270,249,3743.9697
0,24,3,0,1557.0,2283,350,8255.50955
0,25,3,0,1473.0,2367,348,8504.0447
0,26,3,2,1200.0,1650,196,4709.7087
0,27,1,1,322.5,95,4,0.2197
0,28,1,0,1127.0,2713,251,8352.3097
0,29,3,2,1374.0,1476,249,4345.9647
0,30,3,1,171.5,246,4,0.2197
0,31,1,2,1422.0,1428,247,4229.1597
0,32,1,0,1719.0,2121,295,7902.9867
0,33,3,2,1551.0,1299,194,4349.3427
0,34,1,1,284.5,133,4,0.2197
0,35,1,1,306.5,111,4,0.2197
0,36,1,1,330.5,87,4,0.2197
0,37,1,0,1856.0,1984,247,7076.4397
0,38,1,2,1582.0,1268,249,3714.0197
0,39,1,2,1427.0,1423,194,4971.1507
0,40,3,0,2115.0,1725,247,6300.7347
0,41,1,0,1992.0,1848,249,6663.1297
0,42,1,2,1789.0,1061,194,3692.2047
0,43,1,1,374.5,43,4,0.2197
0,44,3,1,390.5,27,4,0.2197
0,45,1,0,2212.0,1628,247,6010.2197
0,46,1,0,2113.0,1727,346,6602.2397
0,47,1,0,2193.0,1647,247,6067.1247
0,48,1,2,1463.0,1387,194,4843.9627
0,49,3,0,2198.0,1642,249,6046.1597
0,50,1,1,403.5,14,2,0.2197
0,51,1,1,403.5,14,2,0.2197
0,52,3,2,1883.0,967,194,3360.1027
0,53,1,1,403.5,14,2,0.2197
0,54,1,2,1620.0,1230,245,3642.1397
0,55,1,0,2111.0,1729,348,6602.2397
0,56,1,2,1618.0,1232,247,3642.1397
0,57,1,1,403.5,14,2,0.2197
0,58,3,2,1735.0,1115,194,3875.96464
0,59,3,2,1618.0,1232,247,3642.1397
0,60,3,1,403.5,14,2,0.2197
0,61,1,1,403.5,14,2,0.2197
0,62,3,2,1883.0,967,194,3360.1027
0,63,3,1,403.5,14,2,0.2197
0,64,1,0,2212.0,1628,247,6010.2197
0,65,3,0,2162.0,1678,297,7033.8687
0,66,3,0,2182.0,1658,251,6010.2197
0,67,3,1,403.5,14,2,0.2197
0,68,3,0,2212.0,1628,247,6010.2197
0,69,3,0,2113.0,1727,346,6602.2397
0,70,1,1,403.5,14,2,0.2197
0,71,1,0,2223.0,1617,295,6860.7517
0,72,1,0,2210.0,1630,249,6010.2197
0,73,3,2,1620.0,1230,245,3642.1397
0,74,3,2,1845.0,1005,194,3494.3567
0,75,1,2,1506.0,1344,247,3977.5797
0,76,1,1,403.5,14,2,0.2197
0,77,3,0,2291.0,1549,293,6627.5737
