CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'loc': {u'mean_service_time': {u'gpu': 90, u'cpu_core': 200, u'loc_accel': 10}, u'priority': 1, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.9, u'cpu_core': 2.0, u'loc_accel': 0.1}, u'power': {u'gpu': 4.457, u'cpu_core': 6.133, u'loc_accel': 0.02197}}, u'detect': {u'mean_service_time': {u'gpu': 0.4607, u'cpu_core': 3.654, u'det_accel': 0.278}, u'priority': 2, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.004607, u'cpu_core': 0.03654, u'det_accel': 0.0027800000000000004}, u'power': {u'gpu': 90, u'cpu_core': 200, u'det_accel': 10}}, u'Frontier': {u'mean_service_time': {u'cpu_core': 396}, u'priority': 9, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 3.96}, u'power': {u'cpu_core': 5.98}}, u'track': {u'mean_service_time': {u'gpu': 17, u'tra_accel': 2, u'cpu_core': 1820}, u'priority': 3, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.17, u'tra_accel': 0.02, u'cpu_core': 18.2}, u'power': {u'gpu': 12.79, u'tra_accel': 0.59, u'cpu_core': 5.6}}, u'sp': {u'mean_service_time': {u'gpu': 379, u'cpu_core': 1004}, u'priority': 11, u'deadline': 1000, u'stdev_service_time': {u'gpu': 3.79, u'cpu_core': 10.040000000000001}, u'power': {u'gpu': 3.302, u'cpu_core': 1004}}, u'mission': {u'mean_service_time': {u'cpu_core': 0.0022}, u'priority': 5, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 2.2000000000000003e-05}, u'power': {u'cpu_core': 3.534}}, u'motion': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 6, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 4.222}}, u'collision': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 7, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}, u'fusion': {u'mean_service_time': {u'cpu_core': 1}, u'priority': 4, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.01}, u'power': {u'cpu_core': 0}}, u'map': {u'mean_service_time': {u'gpu': 761, u'cpu_core': 973}, u'priority': 10, u'deadline': 1000, u'stdev_service_time': {u'gpu': 7.61, u'cpu_core': 9.73}, u'power': {u'gpu': 3.533, u'cpu_core': 2.995}}, u'path': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 8, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}}, u'sched_policy_module': u'policies.ms2_update2', u'drop': True, u'servers': {u'gpu': {u'count': 2}, u'tra_accel': {u'count': 1}, u'cpu_core': {u'count': 8}, u'loc_accel': {u'count': 1}, u'det_accel': {u'count': 1}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 50, u'arrival_time_scale': 2.6}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:ms2_update2__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_16042020_202749_new_arrival_50_map_rheftmapping_50_trace_50', u'input_trace_file': (False, '../mv_mapping_50_trace_50.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_16042020_202749_new_arrival_50_map_rheftmapping_50_trace_50/../mv_mapping_50_trace_50.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time,Energy
0,0,3,0,2531.6,1462,293,6320.2027
0,1,1,0,2529.6,1464,295,6320.2027
0,2,1,1,420.2,14,2,0.2197
0,3,1,2,1734.0,1230,245,3642.1397
0,4,1,0,1322.6,2671,297,6320.2027
0,5,1,1,420.2,14,2,0.2197
0,6,3,2,1606.0,1358,196,3360.1027
0,7,3,0,2012.6,1981,350,6757.7197
0,8,3,2,1355.0,1609,249,3642.1397
0,9,3,2,1625.0,1339,249,3642.1397
0,10,3,0,2243.6,1750,350,6626.31349
0,11,1,1,420.2,14,2,0.2197
0,12,1,2,1487.0,1477,249,3914.6847
0,13,1,0,1715.6,2278,350,7804.2997
0,14,3,0,2251.6,1742,297,7905.7137
0,15,1,0,1735.6,2258,350,9580.34561
0,16,3,0,2270.6,1723,297,7655.8727
0,17,3,1,99.2,335,4,0.2197
0,18,3,0,2015.6,1978,350,7312.0247
0,19,1,1,225.2,209,4,0.2197
0,20,3,0,1594.6,2399,297,9506.5447
0,21,3,0,1679.6,2314,350,8664.6847
0,22,3,1,403.2,31,4,0.2197
0,23,3,2,1725.0,1239,249,3651.1247
0,24,3,0,1767.6,2226,350,8060.88455
0,25,3,0,1637.6,2356,350,8462.1347
0,26,3,2,1377.0,1587,196,4494.1957
0,27,1,1,385.2,49,4,0.2197
0,28,1,0,1539.6,2454,293,9856.7497
0,29,3,2,1537.0,1427,196,4660.2467
0,30,3,1,260.2,174,4,0.2197
0,31,1,2,1607.0,1357,249,4007.5297
0,32,1,0,2104.6,1889,247,6791.9147
0,33,3,2,1724.0,1240,249,3645.1347
0,34,1,1,409.2,25,4,0.2197
0,35,1,1,420.2,14,2,0.2197
0,36,1,1,420.2,14,2,0.2197
0,37,1,0,2363.6,1630,249,6010.2197
0,38,1,2,1524.0,1440,249,3878.7447
0,39,1,2,1536.0,1428,249,4193.2197
0,40,3,0,2283.6,1710,293,7211.0687
0,41,1,0,2186.6,1807,346,6853.7797
0,42,1,2,1993.0,971,194,3360.1027
0,43,1,1,420.2,14,2,0.2197
0,44,3,1,420.2,14,2,0.2197
0,45,1,0,2264.6,1729,348,6602.2397
0,46,1,0,2264.6,1729,348,6602.2397
0,47,1,0,2363.6,1630,249,6010.2197
0,48,1,2,1734.0,1230,245,3642.1397
0,49,3,0,2319.6,1674,295,7062.1327
0,50,1,1,322.2,112,4,0.2197
0,51,1,1,420.2,14,2,0.2197
0,52,3,2,1997.0,967,194,3360.1027
0,53,1,1,420.2,14,2,0.2197
0,54,1,2,1734.0,1230,245,3642.1397
0,55,1,0,2347.6,1646,247,6064.1297
0,56,1,2,1814.0,1150,196,3999.5757
0,57,1,1,420.2,14,2,0.2197
0,58,3,2,1732.0,1232,245,3642.18364
0,59,3,2,1734.0,1230,245,3642.1397
0,60,3,1,420.2,14,2,0.2197
0,61,1,1,420.2,14,2,0.2197
0,62,3,2,1997.0,967,194,3360.1027
0,63,3,1,420.2,14,2,0.2197
0,64,1,0,2441.6,1552,293,6638.1727
0,65,3,0,2365.6,1628,247,6010.2197
0,66,3,0,2363.6,1630,249,6010.2197
0,67,3,1,420.2,14,2,0.2197
0,68,3,0,2363.6,1630,249,6010.2197
0,69,3,0,2363.6,1630,249,6010.2197
0,70,1,1,420.2,14,2,0.2197
0,71,1,0,2407.6,1586,295,6751.2287
0,72,1,0,2240.6,1753,346,6680.1097
0,73,3,2,1903.0,1061,194,3692.2047
0,74,3,2,1732.0,1232,247,3642.1397
0,75,1,2,1615.0,1349,247,3992.5547
0,76,1,1,420.2,14,2,0.2197
0,77,3,0,2514.6,1479,295,6373.1977
