CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'loc': {u'mean_service_time': {u'gpu': 90, u'cpu_core': 200, u'loc_accel': 10}, u'priority': 1, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.9, u'cpu_core': 2.0, u'loc_accel': 0.1}, u'power': {u'gpu': 4.457, u'cpu_core': 6.133, u'loc_accel': 0.02197}}, u'detect': {u'mean_service_time': {u'gpu': 0.4607, u'cpu_core': 3.654, u'det_accel': 0.278}, u'priority': 2, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.004607, u'cpu_core': 0.03654, u'det_accel': 0.0027800000000000004}, u'power': {u'gpu': 90, u'cpu_core': 200, u'det_accel': 10}}, u'Frontier': {u'mean_service_time': {u'cpu_core': 396}, u'priority': 9, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 3.96}, u'power': {u'cpu_core': 5.98}}, u'track': {u'mean_service_time': {u'gpu': 17, u'tra_accel': 2, u'cpu_core': 1820}, u'priority': 3, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.17, u'tra_accel': 0.02, u'cpu_core': 18.2}, u'power': {u'gpu': 12.79, u'tra_accel': 0.59, u'cpu_core': 5.6}}, u'sp': {u'mean_service_time': {u'gpu': 379, u'cpu_core': 1004}, u'priority': 11, u'deadline': 1000, u'stdev_service_time': {u'gpu': 3.79, u'cpu_core': 10.040000000000001}, u'power': {u'gpu': 3.302, u'cpu_core': 1004}}, u'mission': {u'mean_service_time': {u'cpu_core': 0.0022}, u'priority': 5, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 2.2000000000000003e-05}, u'power': {u'cpu_core': 3.534}}, u'motion': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 6, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 4.222}}, u'collision': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 7, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}, u'fusion': {u'mean_service_time': {u'cpu_core': 1}, u'priority': 4, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.01}, u'power': {u'cpu_core': 0}}, u'map': {u'mean_service_time': {u'gpu': 761, u'cpu_core': 973}, u'priority': 10, u'deadline': 1000, u'stdev_service_time': {u'gpu': 7.61, u'cpu_core': 9.73}, u'power': {u'gpu': 3.533, u'cpu_core': 2.995}}, u'path': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 8, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}}, u'sched_policy_module': u'policies.rheft', u'drop': True, u'servers': {u'gpu': {u'count': 2}, u'tra_accel': {u'count': 1}, u'cpu_core': {u'count': 8}, u'loc_accel': {u'count': 1}, u'det_accel': {u'count': 1}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 50, u'arrival_time_scale': 3}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:rheft__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_16042020_181058_new_arrival_50_map_rheftmapping_50_trace_50', u'input_trace_file': (False, '../mv_mapping_50_trace_50.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_16042020_181058_new_arrival_50_map_rheftmapping_50_trace_50/../mv_mapping_50_trace_50.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time,Energy
0,86,3,0,2979,1629,247,6010.24167
0,87,1,2,2190,1230,245,3642.1397
0,88,3,2,2420,1000,194,3476.6917
0,89,1,2,2363,1057,194,3678.0727
0,90,3,0,2980,1628,247,6010.2197
0,91,1,0,3144,1464,295,6320.2027
0,92,1,0,2980,1628,247,6010.2197
0,93,3,1,483,18,2,0.30758
0,94,1,1,487,14,2,0.2197
0,95,1,2,2429,991,194,3444.8947
0,96,1,1,487,14,2,0.2197
0,97,3,0,2881,1727,346,6602.2397
0,98,1,2,2190,1230,245,3642.1397
0,99,3,2,2187,1233,247,3642.16167
0,100,1,0,3078,1530,295,6553.3807
0,101,1,1,487,14,2,0.2197
0,102,3,0,2879,1729,348,6602.2397
0,103,3,0,3005,1603,293,6818.3557
0,104,3,1,487,14,2,0.2197
0,105,1,2,2188,1232,247,3642.1397
0,106,3,1,487,14,2,0.2197
0,107,1,1,482,19,2,0.32955
0,108,3,0,3146,1462,293,6320.2027
0,109,1,2,2453,967,194,3360.1027
0,110,1,2,2190,1230,245,3642.1397
0,111,3,1,487,14,2,0.2197
0,112,3,1,487,14,2,0.2197
0,113,3,1,487,14,2,0.2197
0,114,1,0,3146,1462,293,6320.2027
0,115,1,0,3087,1521,295,6521.5837
0,116,3,2,2190,1230,245,3642.1397
0,117,3,2,2190,1230,245,3642.1397
0,118,3,0,2881,1727,346,6602.2397
0,119,1,0,2980,1628,247,6010.2197
0,120,3,2,2453,967,194,3360.1027
0,121,3,0,3144,1464,295,6320.2027
0,122,3,2,2188,1232,247,3642.1397
0,123,1,1,487,14,2,0.2197
0,124,1,1,487,14,2,0.2197
0,125,3,2,2375,1045,194,3635.6767
0,126,1,0,3146,1462,293,6320.2027
0,127,3,1,487,14,2,0.2197
0,128,3,1,487,14,2,0.2197
0,129,3,0,2980,1628,247,6010.2197
0,130,1,1,487,14,2,0.2197
0,131,3,2,2453,967,194,3360.1027
0,132,3,0,3122,1486,293,6404.9947
0,133,3,1,487,14,2,0.2197
0,134,3,2,2190,1230,245,3642.1397
0,135,1,0,2879,1729,348,6602.2397
0,136,3,0,2978,1630,249,6010.2197
0,137,1,1,487,14,2,0.2197
0,138,1,2,2190,1230,245,3642.1397
0,139,3,2,2190,1230,245,3642.1397
0,140,3,2,2279,1141,194,3974.8447
0,141,3,1,480,21,2,0.37349
0,142,3,1,487,14,2,0.2197
0,143,3,2,2241,1179,196,4102.0327
0,144,1,1,487,14,2,0.2197
0,145,1,1,487,14,2,0.2197
0,146,3,0,2980,1628,247,6010.2197
0,147,3,2,2190,1230,245,3642.1397
0,148,3,1,477,24,2,0.4394
0,149,3,0,3146,1462,293,6320.2027
0,150,3,0,3146,1462,293,6320.2027
0,151,3,0,2881,1727,346,6602.2397
0,152,1,2,2184,1236,247,3642.22758
0,153,3,1,487,14,2,0.2197
0,154,1,0,3065,1543,293,6606.3757
0,155,1,0,3146,1462,293,6320.2027
0,156,3,0,2699,1909,350,6602.2397
0,157,1,1,487,14,2,0.2197
0,158,1,1,487,14,2,0.2197
0,159,1,0,2966,1642,251,6010.2197
0,160,3,1,487,14,2,0.2197
0,161,3,1,487,14,2,0.2197
0,162,1,1,487,14,2,0.2197
0,163,3,2,2453,967,194,3360.1027
0,164,1,2,2453,967,194,3360.1027
0,165,1,2,2190,1230,245,3642.1397
0,166,3,2,2188,1232,247,3642.1397
0,167,1,2,2188,1232,247,3642.1397
0,168,1,2,2188,1232,247,3642.1397
0,169,3,0,2881,1727,346,6602.2397
0,170,1,2,2188,1232,247,3642.1397
0,171,1,0,2938,1670,249,6130.0197
0,172,1,1,487,14,2,0.2197
0,173,3,1,487,14,2,0.2197
0,174,3,0,3146,1462,293,6320.2027
0,175,1,2,2453,967,194,3360.1027
0,176,3,1,487,14,2,0.2197
0,177,1,1,487,14,2,0.2197
0,178,1,0,3146,1462,293,6320.2027
0,179,1,0,3060,1548,295,6616.9747
0,180,3,2,2183,1237,245,3642.29349
0,181,1,0,2881,1727,346,6602.2397
0,182,1,2,2188,1232,247,3642.1397
0,183,1,1,487,14,2,0.2197
0,184,1,1,487,14,2,0.2197
0,185,1,1,487,14,2,0.2197
0,186,1,2,2453,967,194,3360.1027
0,187,1,0,3146,1462,293,6320.2027
0,188,3,1,487,14,2,0.2197
0,189,3,2,2190,1230,245,3642.1397
0,190,3,1,487,14,2,0.2197
0,191,1,1,487,14,2,0.2197
0,192,3,0,3146,1462,293,6320.2027
0,193,1,2,2453,967,194,3360.1027
0,194,3,2,2190,1230,245,3642.1397
0,195,3,1,487,14,2,0.2197
0,196,1,0,2881,1727,346,6602.2397
0,197,3,0,2978,1630,249,6010.2197
0,198,1,1,487,14,2,0.2197
0,199,3,2,2453,967,194,3360.1027
0,200,3,1,480,21,2,0.37349
0,201,3,2,2453,967,194,3360.1027
0,202,3,1,487,14,2,0.2197
0,203,1,0,2980,1628,247,6010.2197
0,204,1,0,3012,1596,295,6786.5587
0,205,3,2,2190,1230,245,3642.1397
0,206,3,0,3129,1479,295,6373.1977
0,207,1,1,487,14,2,0.2197
0,208,1,1,487,14,2,0.2197
0,209,1,2,2318,1102,194,3837.0577
0,210,1,0,2980,1628,247,6010.2197
0,211,1,2,2188,1232,247,3642.1397
0,212,3,2,2188,1232,247,3642.1397
0,213,1,1,487,14,2,0.2197
0,214,3,2,2453,967,194,3360.1027
0,215,1,1,487,14,2,0.2197
0,216,1,2,2453,967,194,3360.1027
0,217,1,1,487,14,2,0.2197
0,218,3,1,487,14,2,0.2197
0,219,3,2,2453,967,194,3360.1027
0,220,3,1,487,14,2,0.2197
0,221,3,0,2976,1632,247,6010.30758
0,222,3,0,2978,1630,249,6010.2197
0,223,1,0,2985,1623,295,6881.9497
0,224,3,1,486,15,2,0.24167
0,225,1,1,487,14,2,0.2197
0,226,3,1,487,14,2,0.2197
0,227,1,1,487,14,2,0.2197
0,228,3,2,2190,1230,245,3642.1397
0,229,1,1,487,14,2,0.2197
0,230,3,2,2270,1150,194,3971.5314
0,231,1,1,487,14,2,0.2197
0,232,1,0,2881,1727,346,6602.2397
0,233,3,2,2188,1232,247,3642.1397
0,234,1,1,487,14,2,0.2197
0,235,1,0,2879,1729,348,6602.2397
0,236,3,2,2249,1171,194,4080.8347
0,237,3,2,2453,967,194,3360.1027
0,238,1,1,487,14,2,0.2197
0,239,1,0,3142,1466,293,6320.29058
0,240,3,2,2190,1230,245,3642.1397
0,241,1,2,2190,1230,245,3642.1397
0,242,1,0,3077,1531,293,6563.9797
0,243,1,2,2359,1061,194,3692.2047
0,244,1,1,487,14,2,0.2197
0,245,3,0,2881,1727,346,6602.2397
0,246,1,1,487,14,2,0.2197
0,247,3,1,487,14,2,0.2197
0,248,1,2,2188,1232,247,3642.1397
0,249,3,2,2429,991,194,3444.8947
0,250,1,2,2398,1022,194,3554.4177
0,251,3,2,2190,1230,245,3642.1397
0,252,1,0,2990,1618,293,6871.3507
0,253,1,1,487,14,2,0.2197
0,254,3,0,3134,1474,297,6320.2027
0,255,3,1,487,14,2,0.2197
0,256,1,0,2814,1794,251,6010.30758
0,257,3,1,487,14,2,0.2197
0,258,1,0,2980,1628,247,6010.2197
0,259,3,2,2354,1066,196,3667.4737
0,260,1,0,2874,1734,346,6644.0997
0,261,3,2,2179,1241,249,3642.16167
0,262,3,1,487,14,2,0.2197
0,263,1,2,2188,1232,247,3642.1397
0,264,3,0,2991,1617,295,6860.7517
0,265,3,2,2188,1232,247,3642.1397
0,266,1,0,2980,1628,247,6010.2197
0,267,3,0,2943,1665,295,7030.3357
0,268,1,1,449,52,4,0.2197
0,269,3,2,2185,1235,247,3651.1247
0,270,3,2,2029,1391,245,4112.44258
0,271,1,1,436,65,4,0.2197
0,272,3,2,2453,967,194,3360.1027
0,273,1,0,3144,1464,295,6320.2027
0,274,1,1,483,18,2,0.30758
0,275,3,2,2190,1230,245,3642.1397
0,276,3,0,3002,1606,293,6828.9547
0,277,3,2,2190,1230,245,3642.1397
0,278,3,0,3146,1462,293,6320.2027
0,279,3,0,2980,1628,247,6010.2197
0,280,1,2,2190,1230,245,3642.1397
0,281,1,2,2188,1232,247,3642.1397
0,282,1,0,3089,1519,293,6521.5837
0,283,1,1,487,14,2,0.2197
0,284,1,1,487,14,2,0.2197
0,285,3,0,2968,1640,249,6010.4394
0,286,3,1,487,14,2,0.2197
0,287,3,2,2393,1027,194,3572.0827
0,288,1,2,2188,1232,247,3642.1397
0,289,1,0,2980,1628,247,6010.2197
0,290,3,2,2188,1232,247,3642.1397
0,291,3,2,2453,967,194,3360.1027
0,292,3,1,487,14,2,0.2197
0,293,3,2,2446,974,194,3360.25649
0,294,3,2,2261,1159,194,4038.4387
0,295,3,0,2980,1628,247,6010.2197
0,296,1,2,2186,1234,245,3642.22758
0,297,3,0,2879,1729,348,6602.2397
0,298,1,1,487,14,2,0.2197
0,299,1,0,3144,1464,295,6320.2027
0,300,3,1,487,14,2,0.2197
0,301,1,0,2980,1628,247,6010.2197
0,302,1,1,487,14,2,0.2197
0,303,3,1,487,14,2,0.2197
0,304,3,0,3020,1588,293,6765.3607
0,305,1,1,487,14,2,0.2197
0,306,3,1,487,14,2,0.2197
0,307,3,2,2188,1232,247,3642.1397
0,308,3,1,487,14,2,0.2197
0,309,1,1,487,14,2,0.2197
0,310,3,2,2453,967,194,3360.1027
0,311,3,2,2189,1231,245,3642.16167
0,312,3,1,487,14,2,0.2197
0,313,1,2,2294,1126,194,3921.8497
0,314,1,0,2980,1628,247,6010.2197
0,315,1,2,2190,1230,245,3642.1397
0,316,3,1,487,14,2,0.2197
0,317,1,0,2879,1729,348,6602.2397
0,318,3,2,2318,1102,194,3837.0577
0,319,1,0,2980,1628,247,6010.2197
0,320,1,0,2978,1630,249,6010.2197
0,321,1,2,2188,1232,247,3642.1397
0,322,1,1,487,14,2,0.2197
0,323,3,1,487,14,2,0.2197
0,324,1,0,3146,1462,293,6320.2027
0,325,1,0,2881,1727,346,6602.2397
0,326,1,1,487,14,2,0.2197
0,327,1,2,2453,967,194,3360.1027
0,328,1,0,3134,1474,297,6320.2027
0,329,3,0,2869,1739,348,6662.0397
0,330,1,2,2168,1252,249,3642.3594
0,331,3,2,2190,1230,245,3642.1397
0,332,3,1,487,14,2,0.2197
0,333,3,1,487,14,2,0.2197
0,334,3,2,2190,1230,245,3642.1397
0,335,3,1,487,14,2,0.2197
0,336,1,2,2453,967,194,3360.1027
0,337,1,2,2453,967,194,3360.1027
0,338,1,1,487,14,2,0.2197
0,339,3,0,2879,1729,348,6602.2397
0,340,3,2,2188,1232,247,3642.1397
0,341,3,0,2879,1729,348,6602.2397
0,342,3,0,2907,1701,247,6228.8547
0,343,3,2,2106,1314,245,3893.7197
0,344,1,2,2188,1232,247,3642.1397
0,345,1,0,3074,1534,293,6574.5787
0,346,3,0,3146,1462,293,6320.2027
0,347,3,0,2881,1727,346,6602.2397
0,348,1,1,487,14,2,0.2197
0,349,3,2,2453,967,194,3360.1027
0,350,3,0,3144,1464,295,6320.2027
0,351,1,0,2978,1630,249,6010.2197
0,352,1,0,2978,1630,249,6010.2197
0,353,3,2,2190,1230,245,3642.1397
0,354,3,2,2190,1230,245,3642.1397
0,355,1,0,3011,1597,293,6797.1577
0,356,3,1,487,14,2,0.2197
0,357,3,0,3041,1567,293,6691.1677
0,358,3,0,2881,1727,346,6602.2397
0,359,3,2,2181,1239,247,3642.29349
0,360,3,2,2188,1232,247,3642.1397
0,361,3,2,2453,967,194,3360.1027
0,362,1,2,2453,967,194,3360.1027
0,363,1,2,2181,1239,247,3642.29349
0,364,3,2,2188,1232,247,3642.1397
0,365,3,0,3146,1462,293,6320.2027
0,366,3,1,487,14,2,0.2197
0,367,3,2,2453,967,194,3360.1027
0,368,1,1,487,14,2,0.2197
0,369,1,1,487,14,2,0.2197
0,370,1,1,487,14,2,0.2197
0,371,3,0,2980,1628,247,6010.2197
0,372,1,0,2939,1669,293,7051.5337
0,373,3,1,480,21,2,0.37349
0,374,3,1,487,14,2,0.2197
0,375,1,0,2944,1664,297,6320.2027
0,376,1,0,2794,1814,297,8263.7027
0,377,3,2,2169,1251,249,3642.1397
0,378,1,2,2178,1242,249,3642.1397
0,379,3,0,2692,1916,350,6937.1197
0,380,1,1,487,14,2,0.2197
0,381,3,1,487,14,2,0.2197
0,382,1,0,2860,1748,350,6644.0997
0,383,1,2,2026,1394,249,3642.1397
0,384,3,0,2775,1833,350,6620.1797
0,385,1,2,1968,1452,249,3642.1397
0,386,3,0,2982,1626,297,6945.5857
0,387,1,1,487,14,2,0.2197
0,388,3,1,480,21,2,0.37349
0,389,1,2,2211,1209,196,3699.2707
0,390,3,0,2502,2106,350,7722.3397
0,391,1,1,165,336,4,0.2197
0,392,3,0,2399,2209,350,7431.8247
0,393,3,2,1490,1930,249,5142.6347
0,394,3,0,2448,2160,297,8804.7407
0,395,3,1,453,48,4,0.2197
0,396,1,2,1719,1701,196,5236.1257
0,397,1,0,2592,2016,350,7401.8547
0,398,1,0,2486,2122,350,7491.81258
0,399,1,2,1452,1968,249,5810.5197
0,400,3,0,1928,2680,350,7955.9497
0,401,3,2,1658,1762,249,5193.5497
0,402,1,0,2492,2116,297,8610.4117
0,403,1,1,342,159,4,0.2197
0,404,3,2,1757,1663,249,4909.0247
0,405,3,0,2474,2134,346,7880.9047
0,406,1,0,2495,2113,297,9700.9627
0,407,1,2,1462,1958,249,5364.2647
0,408,1,2,1460,1960,249,5723.6647
0,409,3,0,2423,2185,346,7982.9047
0,410,3,1,270,231,4,0.2197
0,411,1,1,258,243,4,0.4394
0,412,1,1,366,135,4,0.2197
0,413,3,0,2766,1842,249,6645.1597
0,414,1,2,2263,1157,196,3985.4437
0,415,1,2,2128,1292,247,3801.02849
0,416,3,2,2228,1192,196,4074.01037
0,417,1,2,1603,1817,247,5394.2147
0,418,3,2,1778,1642,194,5744.8777
0,419,1,1,434,67,4,0.2197
0,420,3,2,1949,1471,194,5140.7347
0,421,3,2,1995,1425,245,4226.1647
0,422,1,2,2173,1247,247,3687.0647
0,423,3,1,487,14,2,0.2197
0,424,3,0,2980,1628,247,6010.2197
0,425,1,1,487,14,2,0.2197
0,426,1,2,2453,967,194,3360.1027
0,427,1,2,2453,967,194,3360.1027
0,428,3,2,2186,1234,245,3642.22758
0,429,1,1,485,16,2,0.26364
0,430,3,2,2188,1232,247,3642.1397
0,431,3,1,487,14,2,0.2197
0,432,3,1,487,14,2,0.2197
0,433,1,1,483,18,2,0.30758
0,434,1,1,487,14,2,0.2197
0,435,1,0,2980,1628,247,6010.2197
0,436,1,1,487,14,2,0.2197
0,437,3,1,487,14,2,0.2197
0,438,1,1,483,18,2,0.30758
0,439,3,1,487,14,2,0.2197
0,440,1,2,2453,967,194,3360.1027
0,441,1,2,2453,967,194,3360.1027
0,442,1,2,2190,1230,245,3642.1397
0,443,1,0,2881,1727,346,6602.2397
0,444,3,2,2188,1232,247,3642.1397
0,445,1,0,2879,1729,348,6602.2397
0,446,3,1,487,14,2,0.2197
0,447,1,0,3146,1462,293,6320.2027
0,448,1,0,3144,1464,295,6320.2027
0,449,3,0,2980,1628,247,6010.2197
0,450,1,1,487,14,2,0.2197
0,451,3,2,2190,1230,245,3642.1397
0,452,3,1,486,15,2,0.24167
0,453,1,2,2363,1057,194,3678.0727
0,454,1,1,487,14,2,0.2197
0,455,3,1,487,14,2,0.2197
0,456,1,2,2453,967,194,3360.1027
0,457,3,2,2453,967,194,3360.1027
0,458,1,1,487,14,2,0.2197
0,459,1,0,2976,1632,247,6010.30758
0,460,3,0,2964,1644,249,6010.52728
0,461,3,1,487,14,2,0.2197
0,462,3,2,2294,1126,194,3921.8497
0,463,3,0,2994,1614,295,6850.1527
0,464,1,0,2978,1630,249,6010.2197
0,465,3,2,2188,1232,247,3642.1397
0,466,3,1,487,14,2,0.2197
0,467,1,2,2188,1232,247,3642.1397
0,468,1,0,3116,1492,293,6426.1927
0,469,3,2,2414,1006,194,3497.8897
0,470,3,0,2881,1727,346,6602.2397
0,471,3,1,487,14,2,0.2197
0,472,3,1,487,14,2,0.2197
0,473,3,0,3146,1462,293,6320.2027
0,474,3,2,2453,967,194,3360.1027
0,475,3,2,2190,1230,245,3642.1397
0,476,3,1,487,14,2,0.2197
0,477,3,2,2190,1230,245,3642.1397
0,478,3,2,2190,1230,245,3642.1397
0,479,1,0,3146,1462,293,6320.2027
0,480,1,2,2453,967,194,3360.1027
0,481,1,2,2188,1232,247,3642.1397
0,482,3,2,2190,1230,245,3642.1397
0,483,1,1,487,14,2,0.2197
0,484,3,0,3146,1462,293,6320.2027
0,485,3,1,487,14,2,0.2197
0,486,1,0,3146,1462,293,6320.2027
0,487,3,0,2881,1727,346,6602.2397
0,488,1,2,2188,1232,247,3642.1397
0,489,1,0,2980,1628,247,6010.2197
0,490,3,2,2453,967,194,3360.1027
0,491,3,1,486,15,2,0.24167
0,492,1,2,2324,1096,194,3815.8597
0,493,1,1,487,14,2,0.2197
0,494,1,1,487,14,2,0.2197
