CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'loc': {u'mean_service_time': {u'gpu': 90, u'cpu_core': 200, u'loc_accel': 10}, u'priority': 1, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.9, u'cpu_core': 2.0, u'loc_accel': 0.1}, u'power': {u'gpu': 4.457, u'cpu_core': 6.133, u'loc_accel': 0.02197}}, u'detect': {u'mean_service_time': {u'gpu': 0.4607, u'cpu_core': 3.654, u'det_accel': 0.278}, u'priority': 2, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.004607, u'cpu_core': 0.03654, u'det_accel': 0.0027800000000000004}, u'power': {u'gpu': 90, u'cpu_core': 200, u'det_accel': 10}}, u'Frontier': {u'mean_service_time': {u'cpu_core': 396}, u'priority': 9, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 3.96}, u'power': {u'cpu_core': 5.98}}, u'track': {u'mean_service_time': {u'gpu': 17, u'tra_accel': 2, u'cpu_core': 1820}, u'priority': 3, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.17, u'tra_accel': 0.02, u'cpu_core': 18.2}, u'power': {u'gpu': 12.79, u'tra_accel': 0.59, u'cpu_core': 5.6}}, u'sp': {u'mean_service_time': {u'gpu': 379, u'cpu_core': 1004}, u'priority': 11, u'deadline': 1000, u'stdev_service_time': {u'gpu': 3.79, u'cpu_core': 10.040000000000001}, u'power': {u'gpu': 3.302, u'cpu_core': 1004}}, u'mission': {u'mean_service_time': {u'cpu_core': 0.0022}, u'priority': 5, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 2.2000000000000003e-05}, u'power': {u'cpu_core': 3.534}}, u'motion': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 6, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 4.222}}, u'collision': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 7, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}, u'fusion': {u'mean_service_time': {u'cpu_core': 1}, u'priority': 4, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.01}, u'power': {u'cpu_core': 0}}, u'map': {u'mean_service_time': {u'gpu': 761, u'cpu_core': 973}, u'priority': 10, u'deadline': 1000, u'stdev_service_time': {u'gpu': 7.61, u'cpu_core': 9.73}, u'power': {u'gpu': 3.533, u'cpu_core': 2.995}}, u'path': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 8, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}}, u'sched_policy_module': u'policies.heft', u'drop': True, u'servers': {u'gpu': {u'count': 2}, u'tra_accel': {u'count': 1}, u'cpu_core': {u'count': 8}, u'loc_accel': {u'count': 1}, u'det_accel': {u'count': 1}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 50, u'arrival_time_scale': 3.8}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:heft__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_16042020_192450_new_arrival_50_map_rheftmapping_50_trace_50', u'input_trace_file': (False, '../mv_mapping_50_trace_50.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_16042020_192450_new_arrival_50_map_rheftmapping_50_trace_50/../mv_mapping_50_trace_50.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time,Energy
0,129,3,0,4374,1462,293,6320.2027
0,130,1,1,620,14,2,0.2197
0,131,3,2,3365,967,194,3360.1027
0,132,3,0,4208,1628,247,6010.2197
0,133,3,1,620,14,2,0.2197
0,134,3,2,3037,1295,245,3836.8147
0,135,1,0,4337,1499,295,6443.8577
0,136,3,0,4208,1628,247,6010.2197
0,137,1,1,620,14,2,0.2197
0,138,1,2,3100,1232,247,3642.1397
0,139,3,2,3310,1022,194,3554.4177
0,140,3,2,3100,1232,247,3642.1397
0,141,3,1,614,20,2,0.35152
0,142,3,1,620,14,2,0.2197
0,143,3,2,3100,1232,247,3642.1397
0,144,1,1,620,14,2,0.2197
0,145,1,1,620,14,2,0.2197
0,146,3,0,4374,1462,293,6320.2027
0,147,3,2,3365,967,194,3360.1027
0,148,3,1,610,24,2,0.4394
0,149,3,0,4255,1581,293,6740.6297
0,150,3,0,4219,1617,295,6860.7517
0,151,3,0,4208,1628,247,6010.2197
0,152,1,2,3100,1232,245,3642.18364
0,153,3,1,620,14,2,0.2197
0,154,1,0,4374,1462,293,6320.2027
0,155,1,0,4374,1462,293,6320.2027
0,156,3,0,4109,1727,346,6602.2397
0,157,1,1,620,14,2,0.2197
0,158,1,1,620,14,2,0.2197
0,159,1,0,4316,1520,293,6525.1167
0,160,3,1,620,14,2,0.2197
0,161,3,1,620,14,2,0.2197
0,162,1,1,620,14,2,0.2197
0,163,3,2,3365,967,194,3360.1027
0,164,1,2,3280,1052,194,3660.4077
0,165,1,2,3102,1230,245,3642.1397
0,166,3,2,3100,1232,247,3642.1397
0,167,1,2,3102,1230,245,3642.1397
0,168,1,2,3102,1230,245,3642.1397
0,169,3,0,4109,1727,346,6602.2397
0,170,1,2,3055,1277,194,4455.3327
0,171,1,0,4299,1537,295,6578.1117
0,172,1,1,620,14,2,0.2197
0,173,3,1,620,14,2,0.2197
0,174,3,0,4374,1462,293,6320.2027
0,175,1,2,3365,967,194,3360.1027
0,176,3,1,620,14,2,0.2197
0,177,1,1,620,14,2,0.2197
0,178,1,0,4372,1464,295,6320.2027
0,179,1,0,4372,1464,295,6320.2027
0,180,3,2,3096,1236,245,3642.27152
0,181,1,0,4109,1727,346,6602.2397
0,182,1,2,3100,1232,247,3642.1397
0,183,1,1,620,14,2,0.2197
0,184,1,1,620,14,2,0.2197
0,185,1,1,620,14,2,0.2197
0,186,1,2,3365,967,194,3360.1027
0,187,1,0,4374,1462,293,6320.2027
0,188,3,1,620,14,2,0.2197
0,189,3,2,3257,1075,194,3741.6667
0,190,3,1,620,14,2,0.2197
0,191,1,1,620,14,2,0.2197
0,192,3,0,4372,1464,295,6320.2027
0,193,1,2,3365,967,194,3360.1027
0,194,3,2,3102,1230,245,3642.1397
0,195,3,1,620,14,2,0.2197
0,196,1,0,4109,1727,346,6602.2397
0,197,3,0,4295,1541,295,6592.2437
0,198,1,1,620,14,2,0.2197
0,199,3,2,3365,967,194,3360.1027
0,200,3,1,613,21,2,0.37349
0,201,3,2,3245,1087,194,3784.0627
0,202,3,1,620,14,2,0.2197
0,203,1,0,4316,1520,293,6525.1167
0,204,1,0,4206,1630,249,6010.2197
0,205,3,2,3102,1230,245,3642.1397
0,206,3,0,4374,1462,293,6320.2027
0,207,1,1,620,14,2,0.2197
0,208,1,1,620,14,2,0.2197
0,209,1,2,3365,967,194,3360.1027
0,210,1,0,4109,1727,346,6602.2397
0,211,1,2,3100,1232,247,3642.1397
0,212,3,2,3102,1230,245,3642.1397
0,213,1,1,620,14,2,0.2197
0,214,3,2,3365,967,194,3360.1027
0,215,1,1,620,14,2,0.2197
0,216,1,2,3365,967,194,3360.1027
0,217,1,1,620,14,2,0.2197
0,218,3,1,620,14,2,0.2197
0,219,3,2,3365,967,194,3360.1027
0,220,3,1,620,14,2,0.2197
0,221,3,0,4324,1512,293,6489.83064
0,222,3,0,4208,1628,247,6010.2197
0,223,1,0,4206,1630,249,6010.2197
0,224,3,1,620,14,2,0.2197
0,225,1,1,620,14,2,0.2197
0,226,3,1,620,14,2,0.2197
0,227,1,1,620,14,2,0.2197
0,228,3,2,3100,1232,247,3642.1397
0,229,1,1,620,14,2,0.2197
0,230,3,2,3355,977,194,3360.3224
0,231,1,1,620,14,2,0.2197
0,232,1,0,4374,1462,293,6320.2027
0,233,3,2,3100,1232,247,3642.1397
0,234,1,1,620,14,2,0.2197
0,235,1,0,4107,1729,348,6602.2397
0,236,3,2,3098,1234,249,3642.1397
0,237,3,2,3365,967,194,3360.1027
0,238,1,1,620,14,2,0.2197
0,239,1,0,4372,1464,293,6320.24664
0,240,3,2,3102,1230,245,3642.1397
0,241,1,2,3330,1002,194,3483.7577
0,242,1,0,4310,1526,293,6546.3147
0,243,1,2,3100,1232,247,3642.1397
0,244,1,1,620,14,2,0.2197
0,245,3,0,4109,1727,346,6602.2397
0,246,1,1,620,14,2,0.2197
0,247,3,1,620,14,2,0.2197
0,248,1,2,3365,967,194,3360.1027
0,249,3,2,3365,967,194,3360.1027
0,250,1,2,3100,1232,247,3642.1397
0,251,3,2,3365,967,194,3360.1027
0,252,1,0,4374,1462,293,6320.2027
0,253,1,1,620,14,2,0.2197
0,254,3,0,4300,1536,293,6581.6447
0,255,3,1,620,14,2,0.2197
0,256,1,0,4217,1619,293,6864.35061
0,257,3,1,620,14,2,0.2197
0,258,1,0,4208,1628,247,6010.2197
0,259,3,2,3102,1230,245,3642.1397
0,260,1,0,4208,1628,247,6010.2197
0,261,3,2,3100,1232,247,3642.1397
0,262,3,1,620,14,2,0.2197
0,263,1,2,3154,1178,194,4105.5657
0,264,3,0,4358,1478,295,6369.6647
0,265,3,2,3100,1232,247,3642.1397
0,266,1,0,4109,1727,346,6602.2397
0,267,3,0,4109,1727,346,6602.2397
0,268,1,1,620,14,2,0.2197
0,269,3,2,3248,1084,194,3773.4637
0,270,3,2,3099,1233,245,3642.20561
0,271,1,1,620,14,2,0.2197
0,272,3,2,3365,967,194,3360.1027
0,273,1,0,4374,1462,293,6320.2027
0,274,1,1,618,16,2,0.26364
0,275,3,2,3102,1230,245,3642.1397
0,276,3,0,4374,1462,293,6320.2027
0,277,3,2,3284,1048,194,3646.2757
0,278,3,0,4166,1670,295,7048.0007
0,279,3,0,4208,1628,247,6010.2197
0,280,1,2,3102,1230,245,3642.1397
0,281,1,2,3100,1232,247,3642.1397
0,282,1,0,4328,1508,295,6475.6547
0,283,1,1,620,14,2,0.2197
0,284,1,1,620,14,2,0.2197
0,285,3,0,4099,1737,346,6602.4594
0,286,3,1,620,14,2,0.2197
0,287,3,2,3337,995,194,3459.0267
0,288,1,2,3100,1232,247,3642.1397
0,289,1,0,4109,1727,346,6602.2397
0,290,3,2,3246,1086,196,3773.4637
0,291,3,2,3218,1114,194,3879.4537
0,292,3,1,620,14,2,0.2197
0,293,3,2,3293,1039,194,3593.41252
0,294,3,2,3228,1104,194,3844.1237
0,295,3,0,4208,1628,247,6010.2197
0,296,1,2,3099,1233,245,3642.20561
0,297,3,0,4168,1668,293,7048.0007
0,298,1,1,620,14,2,0.2197
0,299,1,0,4109,1727,346,6602.2397
0,300,3,1,620,14,2,0.2197
0,301,1,0,4229,1607,293,6832.4877
0,302,1,1,620,14,2,0.2197
0,303,3,1,620,14,2,0.2197
0,304,3,0,4165,1671,295,7051.5337
0,305,1,1,620,14,2,0.2197
0,306,3,1,620,14,2,0.2197
0,307,3,2,3102,1230,245,3642.1397
0,308,3,1,618,16,4,0.2197
0,309,1,1,620,14,2,0.2197
0,310,3,2,3365,967,194,3360.1027
0,311,3,2,3102,1230,245,3642.1397
0,312,3,1,620,14,2,0.2197
0,313,1,2,3365,967,194,3360.1027
0,314,1,0,4208,1628,247,6010.2197
0,315,1,2,3102,1230,245,3642.1397
0,316,3,1,620,14,2,0.2197
0,317,1,0,4266,1570,293,6701.7667
0,318,3,2,3102,1230,245,3642.1397
0,319,1,0,4210,1626,293,6899.6147
0,320,1,0,4109,1727,346,6602.2397
0,321,1,2,3100,1232,247,3642.1397
0,322,1,1,620,14,2,0.2197
0,323,3,1,620,14,2,0.2197
0,324,1,0,4374,1462,293,6320.2027
0,325,1,0,4109,1727,346,6602.2397
0,326,1,1,620,14,2,0.2197
0,327,1,2,3365,967,194,3360.1027
0,328,1,0,4374,1462,293,6320.2027
0,329,3,0,4208,1628,247,6010.2197
0,330,1,2,3090,1242,247,3642.3594
0,331,3,2,3100,1232,247,3642.1397
0,332,3,1,620,14,2,0.2197
0,333,3,1,620,14,2,0.2197
0,334,3,2,3269,1063,194,3699.2707
0,335,3,1,620,14,2,0.2197
0,336,1,2,3365,967,194,3360.1027
0,337,1,2,3102,1230,245,3642.1397
0,338,1,1,620,14,2,0.2197
0,339,3,0,4107,1729,348,6602.2397
0,340,3,2,3010,1322,245,3917.6797
0,341,3,0,4351,1485,295,6394.3957
0,342,3,0,4109,1727,346,6602.2397
0,343,3,2,3100,1232,247,3642.1397
0,344,1,2,3262,1070,194,3724.0017
0,345,1,0,4208,1628,247,6010.2197
0,346,3,0,4374,1462,293,6320.2027
0,347,3,0,4361,1475,293,6366.1317
0,348,1,1,620,14,2,0.2197
0,349,3,2,3295,1037,194,3607.4127
0,350,3,0,4374,1462,293,6320.2027
0,351,1,0,4206,1630,249,6010.2197
0,352,1,0,4206,1630,249,6010.2197
0,353,3,2,3102,1230,245,3642.1397
0,354,3,2,3100,1232,247,3642.1397
0,355,1,0,4374,1462,293,6320.2027
0,356,3,1,620,14,2,0.2197
0,357,3,0,4374,1462,293,6320.2027
0,358,3,0,4109,1727,346,6602.2397
0,359,3,2,3094,1238,247,3642.27152
0,360,3,2,3365,967,194,3360.1027
0,361,3,2,3365,967,194,3360.1027
0,362,1,2,3365,967,194,3360.1027
0,363,1,2,3094,1238,247,3642.27152
0,364,3,2,3234,1098,194,3822.9257
0,365,3,0,4374,1462,293,6320.2027
0,366,3,1,620,14,2,0.2197
0,367,3,2,3365,967,194,3360.1027
0,368,1,1,620,14,2,0.2197
0,369,1,1,620,14,2,0.2197
0,370,1,1,620,14,2,0.2197
0,371,3,0,4259,1577,293,6726.4977
0,372,1,0,4208,1628,247,6010.2197
0,373,3,1,614,20,2,0.35152
0,374,3,1,620,14,2,0.2197
0,375,1,0,3104,2732,297,6320.2027
0,376,1,0,3153,2683,297,6320.2027
0,377,3,2,1792,2540,249,3642.1397
0,378,1,2,1804,2528,249,3642.1397
0,379,3,0,3307,2529,350,6662.0397
0,380,1,1,620,14,2,0.2197
0,381,3,1,620,14,2,0.2197
0,382,1,0,3518,2318,350,7283.9597
0,383,1,2,2137,2195,249,3642.1397
0,384,3,0,3876,1960,297,7093.9717
0,385,1,2,2408,1924,196,3996.0427
0,386,3,0,4101,1735,346,6650.0797
0,387,1,1,-861,1495,4,0.2197
0,388,3,1,-860,1494,4,0.35152
0,389,1,2,2711,1621,249,4313.0197
0,390,3,0,3989,1847,346,7045.2197
0,391,1,1,-724,1358,4,0.2197
0,392,3,0,4076,1760,346,6742.8647
0,393,3,2,3034,1298,249,3752.9547
0,394,3,0,4118,1718,249,6273.7797
0,395,3,1,-434,1068,4,0.2197
0,396,1,2,3256,1076,194,3745.1997
0,397,2,0,4076,1760,293,6361.86006
0,398,1,0,3796,2040,350,6638.561
0,399,1,2,2580,1752,247,4447.36311
0,400,3,0,3851,1985,249,6472.89264
0,401,3,2,2744,1588,245,4289.20641
0,402,1,0,4333,1503,293,6465.0557
0,403,1,1,620,14,2,0.2197
0,404,3,2,3365,967,194,3360.1027
0,405,3,0,4208,1628,247,6010.2197
0,406,1,0,4206,1630,249,6010.2197
0,407,1,2,3100,1232,247,3642.1397
0,408,1,2,3167,1165,194,4059.6367
0,409,3,0,4208,1628,247,6010.2197
0,410,3,1,607,27,4,0.2197
0,411,1,1,601,33,4,0.4394
0,412,1,1,620,14,2,0.2197
0,413,3,0,4284,1552,295,6631.1067
0,414,1,2,3204,1128,194,3928.9157
0,415,1,2,3096,1236,245,3642.27152
0,416,3,2,3091,1241,247,3642.33743
0,417,1,2,3100,1232,247,3642.1397
0,418,3,2,3223,1109,194,3861.7887
0,419,1,1,620,14,2,0.2197
0,420,3,2,3100,1232,247,3642.1397
0,421,3,2,3256,1076,194,3745.1997
0,422,1,2,3102,1230,245,3642.1397
0,423,3,1,620,14,2,0.2197
0,424,3,0,4374,1462,293,6320.2027
0,425,1,1,620,14,2,0.2197
0,426,1,2,3365,967,194,3360.1027
0,427,1,2,3284,1048,194,3646.2757
0,428,3,2,3100,1232,245,3642.18364
0,429,1,1,620,14,2,0.2197
0,430,3,2,3100,1232,247,3642.1397
0,431,3,1,620,14,2,0.2197
0,432,3,1,620,14,2,0.2197
0,433,1,1,617,17,2,0.28561
0,434,1,1,620,14,2,0.2197
0,435,1,0,4308,1528,293,6553.3807
0,436,1,1,620,14,2,0.2197
0,437,3,1,620,14,2,0.2197
0,438,1,1,618,16,2,0.26364
0,439,3,1,620,14,2,0.2197
0,440,1,2,3365,967,194,3360.1027
0,441,1,2,3020,1312,247,3881.7397
0,442,1,2,3102,1230,245,3642.1397
0,443,1,0,4313,1523,295,6528.6497
0,444,3,2,3100,1232,247,3642.1397
0,445,1,0,4109,1727,346,6602.2397
0,446,3,1,620,14,2,0.2197
0,447,1,0,4374,1462,293,6320.2027
0,448,1,0,4372,1464,295,6320.2027
0,449,3,0,4208,1628,247,6010.2197
0,450,1,1,620,14,2,0.2197
0,451,3,2,3250,1082,194,3766.3977
0,452,3,1,620,14,2,0.2197
0,453,1,2,3334,998,194,3469.6257
0,454,1,1,620,14,2,0.2197
0,455,3,1,620,14,2,0.2197
0,456,1,2,3365,967,194,3360.1027
0,457,3,2,3365,967,194,3360.1027
0,458,1,1,620,14,2,0.2197
0,459,1,0,4206,1630,247,6010.26364
0,460,3,0,4194,1642,249,6010.48334
0,461,3,1,620,14,2,0.2197
0,462,3,2,3365,967,194,3360.1027
0,463,3,0,4372,1464,295,6320.2027
0,464,1,0,4109,1727,346,6602.2397
0,465,3,2,3100,1232,247,3642.1397
0,466,3,1,620,14,2,0.2197
0,467,1,2,3231,1101,194,3833.5247
0,468,1,0,4374,1462,293,6320.2027
0,469,3,2,3102,1230,245,3642.1397
0,470,3,0,4163,1673,293,7065.6657
0,471,3,1,620,14,2,0.2197
0,472,3,1,620,14,2,0.2197
0,473,3,0,4374,1462,293,6320.2027
0,474,3,2,3365,967,194,3360.1027
0,475,3,2,3102,1230,245,3642.1397
0,476,3,1,620,14,2,0.2197
0,477,3,2,3100,1232,247,3642.1397
0,478,3,2,3102,1230,245,3642.1397
0,479,1,0,4374,1462,293,6320.2027
0,480,1,2,3365,967,194,3360.1027
0,481,1,2,3102,1230,245,3642.1397
0,482,3,2,3100,1232,247,3642.1397
0,483,1,1,620,14,2,0.2197
0,484,3,0,4374,1462,293,6320.2027
0,485,3,1,620,14,2,0.2197
0,486,1,0,4374,1462,293,6320.2027
0,487,3,0,4109,1727,346,6602.2397
0,488,1,2,3100,1232,247,3642.1397
0,489,1,0,4346,1490,293,6419.1267
0,490,3,2,3365,967,194,3360.1027
0,491,3,1,620,14,2,0.2197
0,492,1,2,3100,1232,247,3642.1397
0,493,1,1,620,14,2,0.2197
0,494,1,1,620,14,2,0.2197
