CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'loc': {u'mean_service_time': {u'gpu': 90, u'cpu_core': 200, u'loc_accel': 10}, u'priority': 1, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.9, u'cpu_core': 2.0, u'loc_accel': 0.1}, u'power': {u'gpu': 4.457, u'cpu_core': 6.133, u'loc_accel': 0.02197}}, u'detect': {u'mean_service_time': {u'gpu': 0.4607, u'cpu_core': 3.654, u'det_accel': 0.278}, u'priority': 2, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.004607, u'cpu_core': 0.03654, u'det_accel': 0.0027800000000000004}, u'power': {u'gpu': 90, u'cpu_core': 200, u'det_accel': 10}}, u'Frontier': {u'mean_service_time': {u'cpu_core': 396}, u'priority': 9, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 3.96}, u'power': {u'cpu_core': 5.98}}, u'track': {u'mean_service_time': {u'gpu': 17, u'tra_accel': 2, u'cpu_core': 1820}, u'priority': 3, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.17, u'tra_accel': 0.02, u'cpu_core': 18.2}, u'power': {u'gpu': 12.79, u'tra_accel': 0.59, u'cpu_core': 5.6}}, u'sp': {u'mean_service_time': {u'gpu': 379, u'cpu_core': 1004}, u'priority': 11, u'deadline': 1000, u'stdev_service_time': {u'gpu': 3.79, u'cpu_core': 10.040000000000001}, u'power': {u'gpu': 3.302, u'cpu_core': 1004}}, u'mission': {u'mean_service_time': {u'cpu_core': 0.0022}, u'priority': 5, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 2.2000000000000003e-05}, u'power': {u'cpu_core': 3.534}}, u'motion': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 6, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 4.222}}, u'collision': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 7, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}, u'fusion': {u'mean_service_time': {u'cpu_core': 1}, u'priority': 4, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.01}, u'power': {u'cpu_core': 0}}, u'map': {u'mean_service_time': {u'gpu': 761, u'cpu_core': 973}, u'priority': 10, u'deadline': 1000, u'stdev_service_time': {u'gpu': 7.61, u'cpu_core': 9.73}, u'power': {u'gpu': 3.533, u'cpu_core': 2.995}}, u'path': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 8, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}}, u'sched_policy_module': u'policies.heft', u'drop': True, u'servers': {u'gpu': {u'count': 2}, u'tra_accel': {u'count': 1}, u'cpu_core': {u'count': 8}, u'loc_accel': {u'count': 1}, u'det_accel': {u'count': 1}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 50, u'arrival_time_scale': 3.6}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:heft__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_16042020_192013_new_arrival_50_map_rheftmapping_50_trace_20', u'input_trace_file': (False, '../mv_mapping_50_trace_20.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_16042020_192013_new_arrival_50_map_rheftmapping_50_trace_20/../mv_mapping_50_trace_20.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time,Energy
0,108,1,0,4067,1462,293,6320.2027
0,109,3,0,3901,1628,247,6010.2197
0,110,3,0,4065,1464,295,6320.2027
0,111,1,0,3901,1628,247,6010.2197
0,112,1,2,2874,1230,245,3642.1397
0,113,1,1,587,14,2,0.2197
0,114,1,2,2872,1232,247,3642.1397
0,115,3,2,2749,1355,247,4010.5247
0,116,3,1,587,14,2,0.2197
0,117,1,0,4054,1475,295,6359.0657
0,118,3,1,587,14,2,0.2197
0,119,3,1,587,14,2,0.2197
0,120,3,0,3980,1549,293,6627.5737
0,121,1,1,587,14,2,0.2197
0,122,1,1,587,14,2,0.2197
0,123,3,1,587,14,2,0.2197
0,124,1,2,2872,1232,247,3642.1397
0,125,1,1,587,14,2,0.2197
0,126,1,2,3137,967,194,3360.1027
0,127,1,0,4067,1462,293,6320.2027
0,128,3,0,3058,2471,251,6010.2197
0,129,1,0,3161,2368,350,6709.8797
0,130,1,0,3160,2369,350,9962.9997
0,131,1,2,1791,2313,196,4098.4997
0,132,1,2,2040,2064,196,3667.4737
0,133,1,0,3721,1808,350,7032.7997
0,134,1,0,3508,2021,348,8348.3997
0,135,1,2,2382,1722,249,3642.1397
0,136,1,1,587,14,2,0.2197
0,137,1,1,587,14,2,0.2197
0,138,1,2,2647,1457,249,3642.1397
0,139,1,2,2706,1398,249,3642.1397
0,140,1,0,3839,1690,295,7272.8217
0,141,1,2,2914,1190,196,3837.0577
0,142,1,2,2870,1234,245,3654.1197
0,143,3,2,2434,1670,245,4959.9397
0,144,1,0,3888,1641,247,6049.1547
0,145,3,1,-44,645,4,0.2197
0,146,1,1,-43,644,4,0.35152
0,147,1,1,-13,614,4,0.2197
0,148,1,0,3774,1755,346,6686.0997
0,149,3,1,129,472,4,0.2197
0,150,1,1,170,431,4,4.54779
0,151,1,2,2964,1140,194,3560.52119
0,152,1,0,4067,1462,293,6320.2027
0,153,1,0,3899,1630,249,6010.2197
0,154,1,2,2989,1115,194,3882.9867
0,155,1,2,2872,1232,247,3642.1397
0,156,1,2,2872,1232,247,3642.1397
0,157,1,2,3137,967,194,3360.1027
0,158,3,0,3901,1628,247,6010.2197
0,159,1,2,3053,1051,194,3656.8747
0,160,1,0,3901,1628,247,6010.2197
0,161,1,0,3897,1632,249,6010.26364
0,162,1,2,2874,1230,245,3642.1397
0,163,1,2,2872,1232,247,3642.1397
0,164,1,2,3026,1078,196,3745.1997
0,165,3,2,2872,1232,247,3642.1397
0,166,1,1,587,14,2,0.2197
0,167,1,0,4067,1462,293,6320.2027
0,168,1,2,2872,1232,247,3642.1397
0,169,1,0,3899,1630,249,6010.2197
0,170,1,2,3137,967,194,3360.1027
0,171,3,0,3901,1628,247,6010.2197
0,172,1,0,3903,1626,295,6892.5487
0,173,1,0,3899,1630,249,6010.2197
0,174,1,1,587,14,2,0.2197
0,175,1,2,2870,1234,249,3642.1397
0,176,1,0,4067,1462,293,6320.2027
0,177,1,2,3137,967,194,3360.1027
0,178,1,0,3994,1535,293,6578.1117
0,179,1,0,4067,1462,293,6320.2027
0,180,1,0,4067,1462,293,6320.2027
0,181,1,0,4065,1464,295,6320.2027
0,182,1,0,3901,1628,247,6010.2197
0,183,1,1,587,14,2,0.2197
0,184,1,0,3998,1531,293,6542.91352
0,185,1,0,3901,1628,247,6010.2197
0,186,1,0,3996,1533,295,6563.9797
0,187,1,1,587,14,2,0.2197
0,188,1,1,587,14,2,0.2197
0,189,1,0,4067,1462,293,6320.2027
0,190,1,1,585,16,4,0.2197
0,191,1,1,587,14,2,0.2197
0,192,3,2,3137,967,194,3360.1027
0,193,3,2,3137,967,194,3360.1027
0,194,1,2,3057,1047,194,3642.7427
0,195,1,0,3901,1628,247,6010.2197
0,196,3,2,2874,1230,245,3642.1397
0,197,1,2,2872,1232,247,3642.1397
0,198,3,2,2872,1232,247,3642.1397
0,199,1,2,2866,1238,247,3642.27152
0,200,1,2,2825,1279,247,3782.9047
0,201,3,0,4007,1522,295,6525.1167
0,202,1,1,587,14,2,0.2197
0,203,3,1,587,14,2,0.2197
0,204,1,2,3045,1059,194,3660.56149
0,205,1,1,587,14,2,0.2197
0,206,1,2,2872,1232,247,3642.1397
0,207,1,2,3021,1083,194,3769.9307
0,208,1,2,2872,1232,247,3642.1397
0,209,1,1,587,14,2,0.2197
0,210,1,2,3137,967,194,3360.1027
0,211,3,1,587,14,2,0.2197
0,212,1,0,3943,1586,293,6758.2947
0,213,1,2,2963,1141,194,3974.8447
0,214,1,1,587,14,2,0.2197
0,215,3,2,2874,1230,245,3642.1397
0,216,1,2,2874,1230,245,3642.1397
0,217,3,1,587,14,2,0.2197
0,218,1,1,587,14,2,0.2197
0,219,3,2,3137,967,194,3360.1027
0,220,3,2,3038,1066,194,3709.8697
0,221,3,0,3899,1630,249,6010.2197
0,222,3,1,585,16,2,0.26364
0,223,3,2,2874,1230,245,3642.1397
0,224,1,2,2981,1123,194,3911.2507
0,225,1,0,3906,1623,293,6889.0157
0,226,1,1,587,14,2,0.2197
0,227,1,2,2874,1230,245,3642.1397
0,228,1,0,3800,1729,348,6602.2397
0,229,1,2,2872,1232,247,3642.1397
0,230,1,2,2872,1232,247,3642.1397
0,231,1,1,587,14,2,0.2197
0,232,3,2,3038,1066,194,3709.8697
0,233,1,2,3098,1006,194,3497.8897
0,234,1,0,3802,1727,346,6602.2397
0,235,3,2,3137,967,194,3360.1027
0,236,1,2,3137,967,194,3360.1027
0,237,1,1,587,14,2,0.2197
0,238,1,2,2874,1230,245,3642.1397
0,239,3,2,2872,1232,247,3642.1397
0,240,1,1,587,14,2,0.2197
0,241,1,0,4027,1502,293,6461.5227
0,242,1,1,587,14,2,0.2197
0,243,1,2,3137,967,194,3360.1027
0,244,3,0,3857,1672,293,7062.1327
0,245,1,2,3137,967,194,3360.1027
0,246,1,0,4067,1462,293,6320.2027
0,247,1,1,587,14,2,0.2197
0,248,1,2,2874,1230,245,3642.1397
0,249,1,1,587,14,2,0.2197
0,250,3,1,587,14,2,0.2197
0,251,1,1,587,14,2,0.2197
0,252,1,0,4067,1462,293,6320.2027
0,253,3,2,3137,967,194,3360.1027
0,254,1,0,3899,1630,249,6010.2197
0,255,1,0,3802,1727,346,6602.2397
0,256,1,2,3137,967,194,3360.1027
0,257,1,0,4039,1490,295,6412.0607
0,258,1,2,2872,1232,247,3642.1397
0,259,1,1,587,14,2,0.2197
0,260,1,1,587,14,2,0.2197
0,261,3,1,587,14,2,0.2197
0,262,3,0,4067,1462,293,6320.2027
0,263,1,1,587,14,2,0.2197
0,264,1,2,3137,967,194,3360.1027
0,265,1,2,2874,1230,245,3642.1397
0,266,1,1,587,14,2,0.2197
0,267,3,0,3970,1559,293,6662.9037
0,268,1,2,3137,967,194,3360.1027
0,269,1,2,2872,1232,247,3642.1397
0,270,3,2,3122,982,194,3413.0977
0,271,1,1,587,14,2,0.2197
0,272,1,0,4067,1462,293,6320.2027
0,273,1,1,587,14,2,0.2197
0,274,3,1,587,14,2,0.2197
0,275,1,2,3137,967,194,3360.1027
0,276,1,0,3980,1549,293,6627.5737
0,277,3,2,2874,1230,245,3642.1397
0,278,3,0,3802,1727,346,6602.2397
0,279,1,1,587,14,2,0.2197
0,280,1,2,3137,967,194,3360.1027
0,281,3,2,3068,1036,194,3603.8797
0,282,1,2,2872,1232,247,3642.1397
0,283,1,1,587,14,2,0.2197
0,284,1,2,2992,1112,194,3872.3877
0,285,3,0,3916,1613,295,6846.6197
0,286,1,2,2874,1230,245,3642.1397
0,287,1,0,4067,1462,293,6320.2027
0,288,1,0,4063,1466,297,6320.2027
0,289,1,2,2872,1232,247,3642.1397
0,290,3,1,587,14,2,0.2197
0,291,1,1,587,14,2,0.2197
0,292,1,2,3137,967,194,3360.1027
0,293,1,1,587,14,2,0.2197
0,294,3,0,4067,1462,293,6320.2027
0,295,1,2,2874,1230,245,3642.1397
0,296,1,0,3794,1735,350,6602.2397
0,297,3,0,3951,1578,293,6730.0307
0,298,1,0,3800,1729,346,6614.1997
0,299,3,0,3888,1641,295,6945.5437
0,300,1,0,3899,1630,249,6010.2197
0,301,1,0,3802,1727,346,6602.2397
0,302,3,2,2874,1230,245,3642.1397
0,303,1,2,2872,1232,247,3642.1397
0,304,1,2,2771,1333,247,3935.71561
0,305,1,0,3956,1573,295,6705.2997
0,306,1,1,489,112,4,0.2197
0,307,1,2,3137,967,194,3360.1027
0,308,3,1,587,14,2,0.2197
0,309,1,0,4057,1472,293,6320.4224
0,310,1,0,3802,1727,346,6602.2397
0,311,1,1,587,14,2,0.2197
0,312,1,0,3901,1628,247,6010.2197
0,313,1,1,587,14,2,0.2197
0,314,1,2,3097,1007,194,3501.4227
0,315,1,2,3130,974,194,3384.8337
0,316,1,2,2872,1232,247,3642.1397
0,317,1,1,587,14,2,0.2197
0,318,1,0,3802,1727,346,6602.2397
0,319,1,1,587,14,2,0.2197
0,320,1,0,4065,1464,295,6320.2027
0,321,1,2,3137,967,194,3360.1027
0,322,3,0,3899,1630,249,6010.2197
0,323,1,2,2864,1240,245,3642.3594
0,324,1,1,587,14,2,0.2197
0,325,1,1,587,14,2,0.2197
0,326,1,1,587,14,2,0.2197
0,327,3,0,4067,1462,293,6320.2027
0,328,1,2,3137,967,194,3360.1027
0,329,1,1,587,14,2,0.2197
0,330,1,2,2838,1266,245,3749.9597
0,331,1,0,3967,1562,295,6666.4367
0,332,1,2,2938,1166,194,4063.1697
0,333,1,0,3802,1727,346,6602.2397
0,334,1,0,3800,1729,348,6602.2397
0,335,3,0,3899,1630,249,6010.2197
0,336,1,1,587,14,2,0.2197
0,337,1,1,587,14,2,0.2197
0,338,1,2,3137,967,194,3360.1027
0,339,1,1,587,14,2,0.2197
0,340,1,1,587,14,2,0.2197
0,341,1,0,4067,1462,293,6320.2027
0,342,1,2,3137,967,194,3360.1027
0,343,1,1,587,14,2,0.2197
0,344,1,0,4067,1462,293,6320.2027
0,345,1,1,587,14,2,0.2197
0,346,3,1,587,14,2,0.2197
0,347,1,0,3933,1596,293,6793.6247
0,348,3,1,587,14,2,0.2197
0,349,3,0,3901,1628,247,6010.2197
0,350,1,2,2938,1166,194,4063.1697
0,351,3,0,3899,1630,249,6010.2197
0,352,1,0,3873,1656,295,6998.5387
0,353,1,2,2808,1296,249,3642.1397
0,354,1,2,2856,1248,249,3642.1397
0,355,3,2,2874,1230,245,3642.1397
0,356,1,1,587,14,2,0.2197
0,357,3,0,3802,1727,346,6602.2397
0,358,3,0,3800,1729,348,6602.2397
0,359,1,0,4065,1464,295,6320.2027
0,360,1,2,2874,1230,245,3642.1397
0,361,3,0,3917,1612,297,6836.0207
0,362,1,2,2722,1382,247,4091.3897
0,363,1,1,374,227,4,0.4394
0,364,1,1,587,14,2,0.2197
0,365,1,1,587,14,2,0.2197
0,366,1,0,4067,1462,293,6320.2027
0,367,1,2,3137,967,194,3360.1027
0,368,1,1,587,14,2,0.2197
0,369,1,0,3901,1628,247,6010.2197
0,370,1,2,2824,1280,245,3791.8897
0,371,1,1,580,21,2,0.37349
0,372,3,0,3928,1601,295,6804.2237
0,373,1,2,2872,1232,247,3642.1397
0,374,1,2,2964,1140,194,3971.3117
0,375,1,2,2872,1232,247,3642.1397
0,376,1,2,2872,1232,247,3642.1397
0,377,1,1,587,14,2,0.2197
0,378,1,0,3901,1628,247,6010.2197
0,379,1,2,3137,967,194,3360.1027
0,380,1,0,3944,1585,293,6754.7617
0,381,1,0,3901,1628,247,6010.2197
0,382,3,0,3899,1630,249,6010.2197
0,383,1,1,587,14,2,0.2197
0,384,1,1,587,14,2,0.2197
0,385,1,2,3137,967,194,3360.1027
0,386,1,2,3137,967,194,3360.1027
0,387,3,0,3802,1727,346,6602.2397
0,388,1,2,3137,967,194,3360.1027
0,389,1,0,4065,1464,295,6320.2027
0,390,1,2,2874,1230,245,3642.1397
0,391,1,0,3936,1593,293,6783.0257
0,392,1,1,587,14,2,0.2197
0,393,1,1,587,14,2,0.2197
0,394,3,2,2874,1230,245,3642.1397
0,395,1,1,587,14,2,0.2197
0,396,1,0,4067,1462,293,6320.2027
0,397,1,2,2963,1141,194,3974.8447
0,398,1,0,3901,1628,247,6010.2197
0,399,1,0,3944,1585,293,6754.7617
0,400,1,0,4067,1462,293,6320.2027
0,401,1,1,587,14,2,0.2197
0,402,3,2,3137,967,194,3360.1027
0,403,1,0,4067,1462,293,6320.2027
0,404,1,1,587,14,2,0.2197
0,405,1,1,587,14,2,0.2197
0,406,3,2,3136,968,194,3360.1027
0,407,1,0,4067,1462,293,6320.2027
0,408,1,1,587,14,2,0.2197
0,409,3,2,2874,1230,245,3642.1397
0,410,1,2,2938,1166,194,4063.1697
0,411,1,1,587,14,2,0.2197
0,412,3,2,3018,1086,194,3780.5297
0,413,1,2,2874,1230,245,3642.1397
0,414,1,2,2872,1232,247,3642.1397
0,415,1,1,587,14,2,0.2197
0,416,1,2,2871,1233,245,3642.20561
0,417,1,2,2981,1123,194,3911.2507
0,418,1,2,3079,1025,194,3565.0167
0,419,1,2,2874,1230,245,3642.1397
0,420,1,1,587,14,2,0.2197
0,421,1,1,587,14,2,0.2197
0,422,1,0,3901,1628,247,6010.2197
0,423,3,1,587,14,2,0.2197
0,424,1,2,3137,967,194,3360.1027
0,425,1,2,3137,967,194,3360.1027
0,426,1,0,3901,1628,247,6010.2197
0,427,3,2,2820,1284,245,3803.8697
0,428,1,0,3926,1603,293,6818.3557
0,429,1,0,3985,1544,295,6602.8427
0,430,1,0,3800,1729,348,6602.2397
0,431,3,1,587,14,2,0.2197
0,432,1,1,587,14,2,0.2197
0,433,1,2,3074,1030,194,3582.6817
0,434,1,1,587,14,2,0.2197
0,435,1,0,4067,1462,293,6320.2027
0,436,1,1,587,14,2,0.2197
0,437,1,1,587,14,2,0.2197
0,438,1,2,3137,967,194,3360.1027
0,439,1,0,4067,1462,293,6320.2027
0,440,1,0,3901,1628,247,6010.2197
0,441,1,1,587,14,2,0.2197
0,442,1,1,587,14,2,0.2197
0,443,1,2,3137,967,194,3360.1027
0,444,1,0,4067,1462,293,6320.2027
0,445,1,1,587,14,2,0.2197
0,446,1,2,2874,1230,245,3642.1397
0,447,3,2,2869,1235,247,3642.20561
0,448,1,1,581,20,2,0.35152
0,449,1,2,2872,1232,247,3642.1397
0,450,3,2,2872,1232,247,3642.1397
0,451,1,2,2869,1235,247,3642.20561
0,452,3,1,587,14,2,0.2197
0,453,1,1,587,14,2,0.2197
0,454,1,1,587,14,2,0.2197
0,455,3,2,3137,967,194,3360.1027
0,456,1,2,2822,1282,247,3791.8897
0,457,3,0,3915,1614,293,6857.2187
0,458,1,1,587,14,2,0.2197
0,459,3,1,587,14,2,0.2197
0,460,1,1,587,14,2,0.2197
0,461,3,2,2872,1232,247,3642.1397
0,462,1,0,3800,1729,348,6602.2397
0,463,1,0,4065,1464,295,6320.2027
0,464,1,2,2789,1315,247,3890.7247
0,465,1,0,4053,1476,295,6362.5987
0,466,1,1,587,14,2,0.2197
0,467,1,0,4001,1528,293,6553.3807
0,468,1,0,3955,1574,295,6708.8327
0,469,1,2,2874,1230,245,3642.1397
0,470,3,2,2872,1232,247,3642.1397
0,471,1,0,3802,1727,346,6602.2397
0,472,1,1,587,14,2,0.2197
0,473,1,0,4067,1462,293,6320.2027
0,474,3,1,587,14,2,0.2197
0,475,1,2,3137,967,194,3360.1027
0,476,1,0,4057,1472,295,6348.4667
0,477,1,0,3760,1769,348,6823.56561
0,478,1,2,2692,1412,249,3642.1397
0,479,1,0,3795,1734,348,6632.1397
0,480,1,2,2867,1237,249,3642.1397
0,481,1,2,2872,1232,245,3642.18364
0,482,1,2,2874,1230,245,3642.1397
0,483,1,2,2872,1232,247,3642.1397
0,484,1,1,587,14,2,0.2197
0,485,1,2,3137,967,194,3360.1027
0,486,1,2,3137,967,194,3360.1027
0,487,3,2,2769,1335,247,3950.6247
0,488,1,0,3802,1727,346,6602.2397
0,489,1,1,587,14,2,0.2197
0,490,1,0,4067,1462,293,6320.2027
0,491,1,1,587,14,2,0.2197
0,492,1,1,587,14,2,0.2197
0,493,3,0,4067,1462,293,6320.2027
