CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'cnn': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 150, u'cpu_core': 200}, u'priority': 2, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}, u'fft': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 100, u'cpu_core': 500}, u'priority': 1, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.0, u'cpu_core': 5.0}, u'deadline': 1000}, u'decoder': {u'mean_service_time': {u'gpu': 150, u'cpu_core': 200}, u'priority': 3, u'stdev_service_time': {u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}}, u'sched_policy_module': u'policies.heft', u'drop': False, u'servers': {u'fft_accel': {u'count': 1}, u'gpu': {u'count': 2}, u'cpu_core': {u'count': 8}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 200, u'arrival_time_scale': 65}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:heft__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_09042020_233520', u'input_trace_file': (False, '../user_traces/user_gen_trace.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_09042020_233520/../user_traces/user_gen_trace.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time
0,71,1,10,789,511,57
0,72,1,10,789,511,57
0,73,1,10,789,511,57
0,74,2,5,669,431,117
0,75,2,10,789,511,57
0,76,2,10,789,511,57
0,77,1,10,789,511,57
0,78,2,5,669,431,117
0,79,2,5,669,431,117
0,80,2,10,789,511,57
0,81,1,10,789,511,57
0,82,2,10,789,511,57
0,83,1,10,789,511,57
0,84,2,5,669,431,117
0,85,1,10,789,511,57
0,86,2,10,789,511,57
0,87,2,5,669,431,117
0,88,1,5,669,431,117
0,89,2,10,789,511,57
0,90,1,5,669,431,117
0,91,1,5,669,431,117
0,92,1,10,789,511,57
0,93,1,5,669,431,117
0,94,1,10,789,511,57
0,95,1,10,789,511,57
0,96,2,5,669,431,117
0,97,1,5,669,431,117
0,98,2,10,789,511,57
0,99,1,10,789,511,57
0,100,1,10,789,511,57
0,101,1,5,669,431,117
0,102,1,10,789,511,57
0,103,1,10,789,511,57
0,104,2,10,789,511,57
0,105,2,10,789,511,57
0,106,1,5,669,431,117
0,107,1,10,789,511,57
0,108,1,5,669,431,117
0,109,1,10,789,511,57
0,110,2,5,669,431,117
0,111,1,10,789,511,57
0,112,2,10,789,511,57
0,113,2,10,789,511,57
0,114,2,10,789,511,57
0,115,1,10,789,511,57
0,116,2,5,669,431,117
0,117,2,5,669,431,117
0,118,2,5,669,431,117
0,119,1,5,669,431,117
0,120,2,5,669,431,117
0,121,2,5,669,431,117
0,122,2,5,669,431,117
0,123,1,5,669,431,117
0,124,1,10,789,511,57
0,125,2,10,789,511,57
0,126,2,10,789,511,57
0,127,2,10,789,511,57
0,128,1,10,789,511,57
0,129,2,5,669,431,117
0,130,2,5,669,431,117
0,131,2,10,789,511,57
0,132,2,5,669,431,117
0,133,2,10,789,511,57
0,134,2,5,669,431,117
0,135,1,5,669,431,117
0,136,1,5,669,431,117
0,137,1,10,789,511,57
0,138,1,10,789,511,57
0,139,1,5,669,431,117
0,140,1,10,789,511,57
0,141,2,10,789,511,57
0,142,1,10,789,511,57
0,143,1,5,669,431,117
0,144,1,5,669,431,117
0,145,2,5,669,431,117
0,146,1,5,669,431,117
0,147,1,10,789,511,57
0,148,1,5,669,431,117
0,149,1,10,789,511,57
0,150,2,10,789,511,57
0,151,2,5,669,431,117
0,152,1,10,789,511,57
0,153,1,10,789,511,57
0,154,2,10,789,511,57
0,155,2,5,669,431,117
0,156,2,5,669,431,117
0,157,1,10,789,511,57
0,158,1,10,789,511,57
0,159,1,5,669,431,117
0,160,2,10,789,511,57
0,161,1,5,669,431,117
0,162,1,5,669,431,117
0,163,2,10,789,511,57
0,164,2,5,669,431,117
0,165,1,10,789,511,57
0,166,2,10,789,511,57
0,167,2,10,789,511,57
0,168,2,10,789,511,57
0,169,1,10,789,511,57
0,170,1,5,669,431,117
0,171,2,10,789,511,57
0,172,1,10,789,511,57
0,173,1,10,789,511,57
0,174,2,10,789,511,57
0,175,1,10,789,511,57
0,176,1,5,669,431,117
0,177,2,5,669,431,117
0,178,2,5,669,431,117
0,179,2,5,669,431,117
0,180,2,5,669,431,117
0,181,1,10,789,511,57
0,182,2,10,789,511,57
0,183,1,10,789,511,57
0,184,2,10,789,511,57
0,185,1,5,669,431,117
0,186,1,10,789,511,57
0,187,1,10,789,511,57
0,188,2,10,789,511,57
0,189,1,10,752,548,94
0,190,2,5,669,431,117
0,191,2,10,789,511,57
0,192,1,10,789,511,57
0,193,2,10,789,511,57
0,194,1,5,669,431,117
0,195,1,10,789,511,57
0,196,1,10,789,511,57
0,197,1,10,789,511,57
0,198,1,10,789,511,59
0,199,2,5,666,434,119
0,200,1,10,789,511,57
0,201,2,5,669,431,117
0,202,2,10,789,511,57
0,203,1,10,789,511,57
0,204,1,5,669,431,117
0,205,1,5,669,431,117
0,206,2,10,789,511,57
0,207,2,5,669,431,117
0,208,1,10,789,511,57
0,209,1,5,669,431,117
0,210,2,10,789,511,57
0,211,1,10,789,511,57
0,212,2,10,789,511,57
0,213,1,10,789,511,57
0,214,1,5,669,431,117
0,215,2,10,789,511,57
0,216,1,10,789,511,57
0,217,1,5,669,431,117
0,218,2,5,669,431,117
0,219,2,10,789,511,57
0,220,2,5,669,431,117
0,221,1,5,669,431,117
0,222,1,10,789,511,57
0,223,2,5,669,431,117
0,224,2,5,669,431,117
0,225,1,5,669,431,117
0,226,2,5,669,431,117
0,227,1,5,669,431,117
0,228,2,5,669,431,117
0,229,1,5,669,431,117
0,230,2,10,789,511,57
0,231,1,5,669,431,117
0,232,2,10,789,511,57
0,233,2,5,669,431,117
0,234,2,10,789,511,57
0,235,2,10,789,511,57
0,236,2,10,789,511,57
0,237,2,5,669,431,117
0,238,2,10,789,511,57
0,239,2,5,669,431,117
0,240,1,10,789,511,57
0,241,2,5,669,431,117
0,242,2,10,789,511,57
0,243,2,5,669,431,117
0,244,1,5,669,431,117
0,245,1,10,789,511,57
0,246,1,10,789,511,57
0,247,2,10,789,511,57
0,248,2,5,669,431,117
0,249,1,10,789,511,57
0,250,2,5,669,431,117
0,251,1,5,669,431,117
0,252,2,5,669,431,117
0,253,1,5,669,431,117
0,254,2,5,669,431,117
0,255,2,5,669,431,117
0,256,2,5,669,431,117
0,257,1,5,669,431,117
0,258,2,5,669,431,117
0,259,2,5,669,431,117
0,260,2,10,789,511,57
0,261,1,5,669,431,117
0,262,1,5,669,431,117
0,263,1,5,669,431,117
0,264,1,5,669,431,117
0,265,2,10,789,511,57
0,266,1,10,789,511,57
0,267,2,10,789,511,57
0,268,1,5,669,431,117
0,269,1,10,789,511,57
0,270,2,5,669,431,117
0,271,1,10,789,511,57
0,272,2,5,669,431,117
0,273,2,10,789,511,57
0,274,2,10,789,511,57
0,275,1,5,669,431,117
0,276,2,5,669,431,117
0,277,1,10,789,511,57
0,278,1,5,669,431,117
0,279,2,5,669,431,117
0,280,1,10,789,511,57
0,281,1,10,789,511,57
0,282,1,10,789,511,57
0,283,2,5,669,431,117
0,284,2,10,789,511,57
0,285,1,10,789,511,57
0,286,1,5,669,431,117
0,287,1,10,789,511,57
0,288,1,5,669,431,117
0,289,1,5,669,431,117
0,290,1,10,789,511,57
0,291,2,5,669,431,117
0,292,1,10,789,511,57
0,293,1,10,789,511,57
0,294,1,10,789,511,57
0,295,2,10,789,511,57
0,296,1,10,789,511,57
0,297,2,5,669,431,117
0,298,1,5,669,431,117
0,299,1,5,669,431,117
0,300,2,5,669,431,117
0,301,1,10,789,511,57
0,302,2,10,789,511,57
0,303,2,10,789,511,57
0,304,1,10,789,511,57
0,305,1,5,669,431,117
0,306,2,5,669,431,117
0,307,1,5,669,431,117
0,308,1,5,669,431,117
0,309,2,10,789,511,57
0,310,1,10,789,511,57
0,311,1,5,669,431,117
0,312,1,10,789,511,57
0,313,1,10,752,548,94
0,314,2,5,669,431,117
0,315,2,5,669,431,117
0,316,2,10,789,511,57
0,317,2,10,789,511,57
0,318,1,10,789,511,57
0,319,2,10,789,511,57
0,320,1,5,669,431,117
0,321,2,10,789,511,57
0,322,2,10,789,511,57
0,323,1,5,669,431,117
0,324,1,5,669,431,117
0,325,1,10,789,511,57
0,326,2,5,669,431,117
0,327,2,5,669,431,117
0,328,1,10,789,511,57
0,329,1,10,789,511,57
0,330,2,5,669,431,117
0,331,2,10,789,511,57
0,332,2,10,789,511,57
0,333,2,10,789,511,57
0,334,2,10,789,511,57
0,335,1,5,669,431,117
0,336,1,5,669,431,117
0,337,1,10,789,511,57
0,338,2,10,789,511,57
0,339,2,5,669,431,117
0,340,1,5,669,431,117
0,341,2,10,789,511,57
0,342,2,10,789,511,57
0,343,1,10,789,511,57
0,344,1,10,789,511,57
0,345,2,5,669,431,117
0,346,2,10,789,511,57
0,347,1,5,669,431,117
0,348,2,10,789,511,57
0,349,1,5,669,431,117
0,350,1,10,789,511,57
0,351,2,5,669,431,117
0,352,1,5,669,431,117
0,353,1,10,789,511,57
0,354,1,10,789,511,57
0,355,1,5,669,431,117
0,356,1,5,669,431,117
0,357,2,5,669,431,117
0,358,1,5,669,431,117
0,359,1,5,669,431,117
0,360,2,10,789,511,57
0,361,1,10,789,511,57
0,362,2,5,669,431,117
0,363,1,5,669,431,117
0,364,1,10,789,511,57
0,365,2,10,789,511,57
0,366,2,5,669,431,117
0,367,1,10,789,511,57
0,368,1,10,789,511,57
0,369,2,10,789,511,57
0,370,2,10,789,511,57
0,371,2,5,669,431,117
0,372,2,10,789,511,57
0,373,1,5,669,431,117
0,374,1,10,789,511,57
0,375,1,5,669,431,117
0,376,1,10,789,511,57
0,377,2,5,669,431,117
0,378,1,5,669,431,117
0,379,2,10,789,511,57
0,380,1,10,789,511,57
0,381,2,10,789,511,57
0,382,1,5,669,431,117
0,383,2,5,669,431,117
0,384,1,10,789,511,57
0,385,2,10,789,511,57
0,386,1,5,669,431,117
0,387,1,5,669,431,117
0,388,2,10,789,511,57
0,389,1,5,669,431,117
0,390,1,10,789,511,57
0,391,1,5,669,431,117
0,392,2,5,669,431,117
0,393,1,5,669,431,117
0,394,1,5,669,431,117
0,395,2,10,789,511,57
0,396,2,10,789,511,57
0,397,1,5,669,431,117
0,398,2,5,669,431,117
0,399,1,10,789,511,57
0,400,1,5,669,431,117
0,401,2,10,789,511,57
0,402,2,10,789,511,57
0,403,2,10,789,511,57
0,404,2,10,789,511,57
0,405,1,10,789,511,57
0,406,1,10,789,511,57
0,407,2,5,669,431,117
0,408,2,5,669,431,117
0,409,2,10,789,511,57
0,410,2,10,789,511,57
0,411,2,10,789,511,57
0,412,2,5,669,431,117
0,413,1,10,789,511,57
0,414,1,5,669,431,117
0,415,2,5,669,431,117
0,416,2,10,789,511,57
0,417,1,5,669,431,117
0,418,1,10,789,511,57
0,419,1,10,789,511,57
0,420,2,5,669,431,117
0,421,1,5,669,431,117
0,422,1,10,789,511,59
0,423,2,5,666,434,117
0,424,2,5,669,431,117
0,425,1,5,669,431,117
0,426,1,5,669,431,117
0,427,1,5,669,431,117
0,428,1,10,789,511,57
0,429,2,5,669,431,117
0,430,2,10,789,511,57
0,431,1,10,789,511,57
0,432,2,5,669,431,117
0,433,2,5,669,431,117
0,434,1,5,669,431,117
0,435,2,5,669,431,117
0,436,2,5,669,431,117
0,437,1,5,669,431,117
0,438,2,5,669,431,117
0,439,1,5,669,431,117
0,440,1,10,789,511,57
0,441,2,5,669,431,117
0,442,2,10,789,511,57
0,443,2,10,789,511,57
0,444,1,10,789,511,57
0,445,2,10,789,511,57
0,446,1,5,669,431,117
0,447,1,10,789,511,57
0,448,2,5,669,431,117
0,449,2,10,789,511,57
0,450,2,10,789,511,57
0,451,1,5,669,431,117
0,452,2,5,669,431,117
0,453,2,10,789,511,57
0,454,1,10,789,511,57
0,455,2,10,789,511,57
0,456,1,5,669,431,117
0,457,1,10,789,511,57
0,458,1,10,789,511,57
0,459,1,5,669,431,117
0,460,1,5,669,431,117
0,461,2,5,669,431,117
0,462,2,5,669,431,117
0,463,1,10,789,511,57
0,464,2,5,669,431,117
0,465,2,10,789,511,57
0,466,1,5,669,431,117
0,467,1,5,669,431,117
0,468,1,10,789,511,57
0,469,1,5,669,431,117
0,470,2,10,789,511,57
0,471,1,5,669,431,117
0,472,2,10,789,511,57
0,473,1,5,669,431,117
0,474,1,10,789,511,57
0,475,2,5,669,431,117
0,476,2,10,789,511,57
0,477,2,5,669,431,117
0,478,1,5,669,431,117
0,479,1,5,669,431,117
0,480,1,5,669,431,117
0,481,1,5,669,431,117
0,482,2,5,669,431,117
0,483,1,5,669,431,117
0,484,2,10,752,548,94
0,485,2,5,669,431,117
0,486,1,5,669,431,117
0,487,1,5,669,431,117
0,488,2,10,789,511,57
0,489,2,10,789,511,57
0,490,2,10,789,511,57
0,491,1,10,789,511,57
0,492,1,10,789,511,57
0,493,2,10,789,511,57
0,494,1,10,789,511,57
0,495,1,5,669,431,117
0,496,1,5,669,431,117
0,497,2,5,669,431,117
0,498,2,5,669,431,117
0,499,2,5,669,431,117
0,500,1,5,669,431,117
0,501,1,10,789,511,57
0,502,1,5,669,431,117
0,503,2,5,669,431,117
0,504,1,5,669,431,117
0,505,2,10,789,511,57
0,506,2,10,789,511,57
0,507,2,5,669,431,117
0,508,1,10,789,511,57
0,509,1,5,669,431,117
0,510,1,5,669,431,117
0,511,1,5,669,431,117
0,512,1,5,669,431,117
0,513,2,5,669,431,117
0,514,1,5,669,431,117
0,515,2,5,669,431,117
0,516,2,10,789,511,57
0,517,1,10,789,511,57
0,518,1,5,669,431,117
0,519,2,5,669,431,117
0,520,1,5,669,431,117
0,521,1,10,789,511,57
0,522,1,5,669,431,117
0,523,1,5,669,431,117
0,524,1,10,789,511,57
0,525,2,5,669,431,117
0,526,1,10,789,511,57
0,527,1,5,669,431,117
0,528,2,10,789,511,57
0,529,1,5,669,431,117
0,530,1,5,669,431,117
0,531,1,5,669,431,117
0,532,1,5,669,431,117
0,533,1,10,789,511,57
0,534,2,10,789,511,57
0,535,2,5,669,431,117
0,536,2,10,789,511,57
0,537,1,10,789,511,57
0,538,2,10,789,511,57
0,539,2,5,669,431,117
0,540,1,5,669,431,117
0,541,1,5,669,431,117
0,542,1,5,669,431,117
0,543,2,5,669,431,117
0,544,1,5,669,431,117
0,545,2,10,789,511,57
0,546,2,10,789,511,57
0,547,2,10,789,511,57
0,548,1,10,789,511,57
0,549,1,10,789,511,57
0,550,2,10,789,511,57
0,551,2,10,789,511,57
0,552,1,10,789,511,57
0,553,1,10,789,511,57
0,554,1,10,789,511,57
0,555,1,5,669,431,117
0,556,1,5,669,431,117
0,557,1,5,669,431,117
0,558,2,10,789,511,57
0,559,2,5,669,431,117
0,560,2,10,789,511,57
0,561,2,5,669,431,117
0,562,2,5,669,431,117
0,563,1,10,789,511,57
0,564,1,10,789,511,57
0,565,1,10,789,511,57
0,566,1,5,669,431,117
0,567,2,10,789,511,57
0,568,1,10,789,511,57
0,569,2,5,669,431,117
0,570,1,10,789,511,57
0,571,2,5,669,431,117
0,572,2,10,789,511,57
0,573,1,10,789,511,57
0,574,2,5,669,431,117
0,575,1,5,669,431,117
0,576,2,10,789,511,57
0,577,1,5,669,431,117
0,578,1,5,669,431,117
0,579,2,10,789,511,57
0,580,2,5,669,431,117
0,581,1,10,789,511,57
0,582,2,5,669,431,117
0,583,2,5,669,431,117
0,584,2,5,669,431,117
0,585,2,5,669,431,117
0,586,1,10,789,511,57
0,587,1,5,669,431,117
0,588,2,10,789,511,57
0,589,2,10,789,511,57
0,590,1,5,669,431,117
0,591,1,10,789,511,57
0,592,2,5,669,431,117
0,593,1,10,789,511,57
0,594,2,10,789,511,57
0,595,2,5,669,431,117
0,596,2,5,669,431,117
0,597,1,5,669,431,117
0,598,1,10,789,511,57
0,599,1,5,669,431,117
0,600,1,10,789,511,57
0,601,2,5,669,431,117
0,602,2,10,789,511,57
0,603,2,5,669,431,117
0,604,1,10,789,511,57
0,605,2,10,789,511,57
0,606,2,10,789,511,57
0,607,1,5,669,431,117
0,608,1,5,669,431,117
0,609,2,5,669,431,117
0,610,2,5,669,431,117
0,611,2,5,669,431,117
0,612,1,10,789,511,57
0,613,1,5,669,431,117
0,614,2,5,669,431,117
0,615,2,10,789,511,57
0,616,1,5,669,431,117
0,617,1,5,669,431,117
0,618,1,5,669,431,117
0,619,1,10,789,511,57
0,620,1,10,789,511,57
0,621,2,5,669,431,117
0,622,1,5,669,431,117
0,623,2,10,789,511,57
0,624,1,10,789,511,57
0,625,2,5,669,431,117
0,626,1,5,669,431,117
0,627,2,5,669,431,117
0,628,2,10,789,511,57
0,629,2,5,669,431,117
0,630,2,10,789,511,57
0,631,1,5,669,431,117
0,632,2,5,669,431,117
0,633,2,5,669,431,117
0,634,1,10,789,511,57
0,635,2,10,789,511,57
0,636,1,10,789,511,57
0,637,1,10,789,511,57
0,638,2,10,789,511,57
0,639,2,10,789,511,57
0,640,1,5,669,431,117
0,641,2,5,669,431,117
0,642,2,10,789,511,57
0,643,2,10,789,511,57
0,644,1,5,669,431,117
0,645,2,5,669,431,117
0,646,1,10,789,511,57
0,647,2,10,789,511,57
0,648,2,10,789,511,57
0,649,2,5,669,431,117
0,650,2,5,669,431,117
0,651,2,5,669,431,117
0,652,2,10,789,511,57
0,653,1,10,789,511,57
0,654,1,10,789,511,57
0,655,2,5,669,431,117
0,656,2,10,789,511,57
0,657,2,10,789,511,57
0,658,1,10,789,511,57
0,659,2,5,669,431,117
0,660,1,10,789,511,57
0,661,2,10,789,511,57
0,662,2,10,789,511,57
0,663,2,5,669,431,117
0,664,1,10,789,511,57
0,665,2,10,789,511,57
0,666,2,5,669,431,117
0,667,2,5,669,431,117
0,668,2,10,789,511,57
0,669,1,5,669,431,117
0,670,1,5,669,431,117
0,671,1,5,669,431,117
0,672,2,5,669,431,117
0,673,2,10,789,511,57
0,674,1,10,789,511,57
0,675,1,5,669,431,117
0,676,2,5,669,431,117
0,677,2,5,669,431,117
0,678,1,5,669,431,117
0,679,2,10,789,511,57
0,680,1,10,789,511,57
0,681,2,5,669,431,117
0,682,2,5,669,431,117
0,683,2,5,669,431,117
0,684,2,5,669,431,117
0,685,1,5,669,431,117
0,686,1,10,789,511,57
0,687,1,5,669,431,117
0,688,2,10,789,511,57
0,689,2,10,789,511,57
0,690,1,10,789,511,57
0,691,1,10,789,511,57
0,692,2,5,669,431,117
0,693,2,5,669,431,117
0,694,1,5,669,431,117
0,695,2,5,669,431,117
0,696,2,10,789,511,57
0,697,2,5,669,431,117
0,698,1,10,789,511,57
0,699,1,10,789,511,57
0,700,2,10,789,511,57
0,701,2,5,669,431,117
0,702,2,5,669,431,117
0,703,2,10,789,511,57
0,704,2,5,669,431,117
0,705,1,10,789,511,57
0,706,2,5,669,431,117
0,707,2,5,669,431,117
0,708,1,5,669,431,117
0,709,1,5,669,431,117
0,710,2,10,789,511,57
0,711,2,10,789,511,57
0,712,1,10,789,511,57
0,713,1,5,669,431,117
0,714,1,5,669,431,117
0,715,1,5,669,431,117
0,716,1,5,669,431,117
0,717,1,10,789,511,57
0,718,2,10,789,511,57
0,719,1,10,789,511,57
0,720,1,5,669,431,117
0,721,2,5,669,431,117
0,722,2,5,669,431,117
0,723,2,10,789,511,57
0,724,2,10,789,511,57
0,725,1,10,789,511,57
0,726,1,10,789,511,57
0,727,2,10,789,511,57
0,728,1,10,789,511,57
0,729,2,5,669,431,117
0,730,2,5,669,431,117
0,731,1,5,669,431,117
0,732,1,5,669,431,117
0,733,1,10,789,511,57
0,734,2,5,669,431,117
0,735,2,10,789,511,57
0,736,1,5,669,431,117
0,737,1,5,669,431,117
0,738,2,10,789,511,57
0,739,1,10,789,511,57
0,740,2,10,789,511,57
0,741,2,5,669,431,117
0,742,1,10,789,511,57
0,743,2,10,789,511,57
0,744,2,10,789,511,57
0,745,2,5,669,431,117
0,746,2,5,669,431,117
0,747,2,5,669,431,117
0,748,1,5,669,431,117
0,749,2,5,669,431,117
0,750,1,5,669,431,117
0,751,1,5,669,431,117
0,752,2,5,669,431,117
0,753,2,5,669,431,117
0,754,2,5,669,431,117
0,755,1,10,789,511,57
0,756,2,10,789,511,57
0,757,2,5,669,431,117
0,758,1,10,789,511,57
0,759,1,5,669,431,117
0,760,2,10,789,511,57
0,761,2,10,789,511,57
0,762,2,5,669,431,117
0,763,1,10,789,511,57
0,764,2,10,789,511,57
0,765,1,5,669,431,117
0,766,1,10,789,511,57
0,767,1,10,789,511,57
0,768,1,10,789,511,57
0,769,1,10,789,511,57
0,770,2,5,669,431,117
0,771,1,10,789,511,57
0,772,1,5,669,431,117
0,773,2,10,789,511,57
0,774,2,10,789,511,57
0,775,1,10,789,511,57
0,776,1,10,789,511,57
0,777,1,5,669,431,117
0,778,2,5,669,431,117
0,779,2,5,669,431,117
0,780,1,10,789,511,57
0,781,2,5,669,431,117
0,782,1,5,669,431,117
0,783,2,5,669,431,117
0,784,2,5,669,431,117
0,785,2,5,669,431,117
0,786,1,5,669,431,117
0,787,1,5,669,431,117
0,788,2,5,669,431,117
0,789,2,10,789,511,57
0,790,1,5,669,431,117
0,791,2,10,789,511,57
0,792,2,5,669,431,117
0,793,2,10,789,511,57
0,794,1,10,789,511,57
0,795,2,5,669,431,117
0,796,1,5,669,431,117
0,797,2,10,789,511,57
0,798,1,5,669,431,117
0,799,1,10,789,511,57
0,800,1,10,789,511,57
0,801,1,10,789,511,57
0,802,2,5,669,431,117
0,803,1,5,669,431,117
0,804,1,5,669,431,117
0,805,1,5,669,431,117
0,806,2,10,774,526,62
0,807,2,10,789,511,62
0,808,2,10,789,511,57
0,809,2,5,669,431,117
0,810,2,5,669,431,117
0,811,2,5,669,431,117
0,812,1,5,669,431,117
0,813,2,10,789,511,57
0,814,2,10,789,511,57
0,815,2,5,669,431,117
0,816,1,5,669,431,117
0,817,2,5,669,431,117
0,818,2,5,669,431,117
0,819,2,10,789,511,57
0,820,1,5,669,431,117
0,821,1,10,789,511,57
0,822,1,10,789,511,57
0,823,2,10,789,511,57
0,824,1,5,669,431,117
0,825,2,10,789,511,57
0,826,2,10,789,511,57
0,827,1,5,669,431,117
0,828,1,5,669,431,117
0,829,1,10,789,511,57
0,830,2,5,669,431,117
0,831,1,5,669,431,117
0,832,2,10,789,511,57
0,833,2,5,669,431,117
0,834,2,10,789,511,57
0,835,1,5,669,431,117
0,836,2,5,669,431,117
0,837,1,10,789,511,57
0,838,2,5,669,431,117
0,839,1,10,789,511,57
0,840,2,5,669,431,117
0,841,2,5,669,431,117
0,842,1,5,669,431,117
0,843,1,5,669,431,117
0,844,2,10,789,511,57
0,845,2,10,789,511,57
0,846,1,5,669,431,117
0,847,2,10,789,511,57
0,848,2,5,669,431,117
0,849,2,10,789,511,57
0,850,2,5,669,431,117
0,851,1,10,789,511,57
0,852,2,10,789,511,57
0,853,1,10,789,511,57
0,854,1,5,669,431,117
0,855,2,10,789,511,57
0,856,2,10,789,511,57
0,857,1,5,669,431,117
0,858,1,10,789,511,57
0,859,1,5,669,431,117
0,860,2,5,669,431,117
0,861,1,5,669,431,117
0,862,2,5,669,431,117
0,863,1,5,669,431,117
0,864,2,5,669,431,117
0,865,2,10,789,511,57
0,866,1,5,669,431,117
0,867,1,5,669,431,117
0,868,2,5,669,431,117
0,869,1,10,789,511,57
0,870,2,10,789,511,57
0,871,2,10,789,511,57
0,872,1,5,669,431,117
0,873,1,10,789,511,57
0,874,2,5,669,431,117
0,875,1,10,789,511,57
0,876,1,5,669,431,117
0,877,1,5,669,431,117
0,878,2,10,789,511,57
0,879,1,10,789,511,57
0,880,2,5,669,431,117
0,881,1,10,789,511,57
0,882,1,5,669,431,117
0,883,1,10,789,511,57
0,884,2,10,789,511,57
0,885,1,5,669,431,117
0,886,1,10,789,511,57
0,887,1,10,789,511,57
0,888,2,10,789,511,57
0,889,2,10,789,511,57
