CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'cnn': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 150, u'cpu_core': 200}, u'priority': 2, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}, u'fft': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 100, u'cpu_core': 500}, u'priority': 1, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.0, u'cpu_core': 5.0}, u'deadline': 1000}, u'decoder': {u'mean_service_time': {u'gpu': 150, u'cpu_core': 200}, u'priority': 3, u'stdev_service_time': {u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}}, u'sched_policy_module': u'policies.heft', u'drop': False, u'servers': {u'fft_accel': {u'count': 1}, u'gpu': {u'count': 2}, u'cpu_core': {u'count': 8}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 200, u'arrival_time_scale': 0}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:heft__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_09042020_233520', u'input_trace_file': (False, '../user_traces/user_gen_trace.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_09042020_233520/../user_traces/user_gen_trace.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time
0,48,2,10,-70608,71908,125
0,49,1,5,-46495,47595,157
0,50,1,10,-70597,71897,112
0,51,1,10,-70500,71800,125
0,52,1,10,-70526,71826,112
0,53,1,10,-70645,71945,112
0,54,1,10,-70656,71956,112
0,55,2,10,-70693,71993,125
0,56,1,10,-70667,71967,112
0,57,1,10,-70734,72034,112
0,58,2,10,-70801,72101,99
0,59,1,10,-70775,72075,125
0,60,1,10,-70961,72261,99
0,61,1,10,-70857,72157,125
0,62,1,10,-70868,72168,125
0,63,2,10,-70879,72179,125
0,64,1,5,-46576,47676,157
0,65,1,5,-46714,47814,157
0,66,2,5,-46702,47802,157
0,67,2,10,-70905,72205,125
0,68,2,5,-46690,47790,157
0,69,2,10,-70972,72272,99
0,70,1,10,-70983,72283,112
0,71,1,10,-70994,72294,112
0,72,1,10,-71046,72346,112
0,73,1,10,-71020,72320,112
0,74,2,5,-47013,48113,157
0,75,2,10,-71236,72536,112
0,76,2,10,-71210,72510,112
0,77,1,10,-71184,72484,112
0,78,2,5,-46748,47848,157
0,79,2,5,-46875,47975,157
0,80,2,10,-71173,72473,112
0,81,1,10,-71072,72372,125
0,82,2,10,-71258,72558,125
0,83,1,10,-71247,72547,125
0,84,2,5,-47066,48166,119
0,85,1,10,-71284,72584,125
0,86,2,10,-71306,72606,125
0,87,2,5,-47047,48147,157
0,88,1,5,-47198,48298,157
0,89,2,10,-71295,72595,99
0,90,1,5,-47200,48300,157
0,91,1,5,-47312,48412,157
0,92,1,10,-71507,72807,99
0,93,1,5,-47242,48342,157
0,94,1,10,-71470,72770,125
0,95,1,10,-71444,72744,112
0,96,2,5,-47346,48446,157
0,97,1,5,-47288,48388,132
0,98,2,10,-71362,72662,99
0,99,1,10,-71433,72733,112
0,100,1,10,-71518,72818,125
0,101,1,5,-47254,48354,157
0,102,1,10,-71481,72781,112
0,103,1,10,-71544,72844,125
0,104,2,10,-71555,72855,112
0,105,2,10,-71581,72881,112
0,106,1,5,-47427,48527,157
0,107,1,10,-71648,72948,125
0,108,1,5,-47553,48653,157
0,109,1,10,-71607,72907,112
0,110,2,5,-47611,48711,157
0,111,1,10,-71778,73078,112
0,112,2,10,-71767,73067,125
0,113,2,10,-71726,73026,125
0,114,2,10,-71674,72974,99
0,115,1,10,-71715,73015,99
0,116,2,5,-47645,48745,144
0,117,2,5,-47750,48850,157
0,118,2,5,-47794,48894,157
0,119,1,5,-47752,48852,157
0,120,2,5,-47726,48826,157
0,121,2,5,-47944,49044,157
0,122,2,5,-47910,49010,157
0,123,1,5,-47806,48906,157
0,124,1,10,-71830,73130,112
0,125,2,10,-71789,73089,112
0,126,2,10,-71841,73141,125
0,127,2,10,-71893,73193,112
0,128,1,10,-71852,73152,99
0,129,2,5,-48025,49125,157
0,130,2,5,-48093,49193,157
0,131,2,10,-72027,73327,112
0,132,2,5,-48105,49205,157
0,133,2,10,-72064,73364,125
0,134,2,5,-48304,49404,144
0,135,1,5,-48209,49309,144
0,136,1,5,-48302,49402,157
0,137,1,10,-72001,73301,112
0,138,1,10,-71960,73260,125
0,139,1,5,-48392,49492,157
0,140,1,10,-71934,73234,112
0,141,2,10,-72038,73338,99
0,142,1,10,-72075,73375,125
0,143,1,5,-48358,49458,157
0,144,1,5,-48496,49596,157
0,145,2,5,-48691,49791,157
0,146,1,5,-48657,49757,157
0,147,1,10,-72086,73386,125
0,148,1,5,-48657,49757,144
0,149,1,10,-72138,73438,112
0,150,2,10,-72097,73397,112
0,151,2,5,-48795,49895,157
0,152,1,10,-72201,73501,112
0,153,1,10,-72279,73579,125
0,154,2,10,-72227,73527,112
0,155,2,5,-48761,49861,157
0,156,2,5,-48854,49954,157
0,157,1,10,-72190,73490,112
0,158,1,10,-72149,73449,125
0,159,1,5,-48956,50056,157
0,160,2,10,-72290,73590,112
0,161,1,5,-49109,50209,157
0,162,1,5,-49094,50194,157
0,163,2,10,-72268,73568,112
0,164,2,5,-49393,50493,157
0,165,1,10,-72331,73631,125
0,166,2,10,-72357,73657,125
0,167,2,10,-72383,73683,99
0,168,2,10,-72480,73780,112
0,169,1,10,-72394,73694,125
0,170,1,5,-49408,50508,157
0,171,2,10,-72610,73910,125
0,172,1,10,-72599,73899,99
0,173,1,10,-72558,73858,112
0,174,2,10,-72532,73832,125
0,175,1,10,-72506,73806,125
0,176,1,5,-49589,50689,157
0,177,2,5,-49462,50562,157
0,178,2,5,-49496,50596,144
0,179,2,5,-49508,50608,144
0,180,2,5,-49659,50759,157
0,181,1,10,-72621,73921,125
0,182,2,10,-72632,73932,112
0,183,1,10,-72658,73958,112
0,184,2,10,-72837,74137,112
0,185,1,5,-49807,50907,157
0,186,1,10,-72699,73999,112
0,187,1,10,-72885,74185,112
0,188,2,10,-72874,74174,125
0,189,1,10,-72848,74148,125
0,190,2,5,-49888,50988,157
0,191,2,10,-72766,74066,99
0,192,1,10,-72740,74040,112
0,193,2,10,-72896,74196,125
0,194,1,5,-49819,50919,144
0,195,1,10,-72907,74207,112
0,196,1,10,-72933,74233,112
0,197,1,10,-72985,74285,112
0,198,1,10,-72944,74244,99
0,199,2,5,-49960,51060,157
0,200,1,10,-73145,74445,112
0,201,2,5,-49958,51058,157
0,202,2,10,-73134,74434,125
0,203,1,10,-73123,74423,125
0,204,1,5,-49945,51045,144
0,205,1,5,-49989,51089,132
0,206,2,10,-73112,74412,99
0,207,2,5,-50048,51148,157
0,208,1,10,-72996,74296,112
0,209,1,5,-50106,51206,157
0,210,2,10,-73156,74456,112
0,211,1,10,-73182,74482,125
0,212,2,10,-73208,74508,99
0,213,1,10,-73234,74534,125
0,214,1,5,-50118,51218,157
0,215,2,10,-73245,74545,112
0,216,1,10,-73327,74627,112
0,217,1,5,-50244,51344,157
0,218,2,5,-50100,51200,119
0,219,2,10,-73271,74571,99
0,220,2,5,-50257,51357,157
0,221,1,5,-50259,51359,157
0,222,1,10,-73442,74742,112
0,223,2,5,-50440,51540,157
0,224,2,5,-50556,51656,157
0,225,1,5,-50543,51643,157
0,226,2,5,-50558,51658,157
0,227,1,5,-50600,51700,157
0,228,2,5,-50581,51681,132
0,229,1,5,-50658,51758,157
0,230,2,10,-73431,74731,112
0,231,1,5,-50670,51770,157
0,232,2,10,-73405,74705,112
0,233,2,5,-50739,51839,157
0,234,2,10,-73379,74679,112
0,235,2,10,-73353,74653,112
0,236,2,10,-73453,74753,125
0,237,2,5,-50692,51792,132
0,238,2,10,-73505,74805,125
0,239,2,5,-50773,51873,157
0,240,1,10,-73494,74794,112
0,241,2,5,-50842,51942,157
0,242,2,10,-73557,74857,125
0,243,2,5,-50857,51957,157
0,244,1,5,-50899,51999,157
0,245,1,10,-73531,74831,112
0,246,1,10,-73702,75002,112
0,247,2,10,-73691,74991,125
0,248,2,5,-51108,52208,157
0,249,1,10,-73665,74965,125
0,250,2,5,-50969,52069,144
0,251,1,5,-50957,52057,144
0,252,2,5,-51141,52241,157
0,253,1,5,-51173,52273,132
0,254,2,5,-51268,52368,157
0,255,2,5,-51291,52391,157
0,256,2,5,-51409,52509,157
0,257,1,5,-51440,52540,157
0,258,2,5,-51325,52425,157
0,259,2,5,-51451,52551,157
0,260,2,10,-73639,74939,112
0,261,1,5,-51509,52609,157
0,262,1,5,-51739,52839,157
0,263,1,5,-51708,52808,157
0,264,1,5,-51624,52724,157
0,265,2,10,-73598,74898,99
0,266,1,10,-73739,75039,99
0,267,2,10,-73728,75028,112
0,268,1,5,-51808,52908,144
0,269,1,10,-73765,75065,125
0,270,2,5,-51820,52920,157
0,271,1,10,-73802,75102,112
0,272,2,5,-51839,52939,132
0,273,2,10,-73791,75091,112
0,274,2,10,-73936,75236,99
0,275,1,5,-51913,53013,157
0,276,2,5,-52003,53103,157
0,277,1,10,-73910,75210,112
0,278,1,5,-52107,53207,157
0,279,2,5,-52007,53107,144
0,280,1,10,-73977,75277,125
0,281,1,10,-73899,75199,112
0,282,1,10,-73828,75128,125
0,283,2,5,-52119,53219,157
0,284,2,10,-74040,75340,125
0,285,1,10,-73999,75299,125
0,286,1,5,-52306,53406,157
0,287,1,10,-73988,75288,112
0,288,1,5,-52302,53402,157
0,289,1,5,-52320,53420,132
0,290,1,10,-74066,75366,112
0,291,2,5,-52349,53449,157
0,292,1,10,-74077,75377,112
0,293,1,10,-74155,75455,99
0,294,1,10,-74088,75388,125
0,295,2,10,-74259,75559,125
0,296,1,10,-74248,75548,112
0,297,2,5,-52406,53506,144
0,298,1,5,-52465,53565,157
0,299,1,5,-52544,53644,157
0,300,2,5,-52601,53701,157
0,301,1,10,-74222,75522,125
0,302,2,10,-74181,75481,112
0,303,2,10,-74144,75444,112
0,304,1,10,-74326,75626,112
0,305,1,5,-52682,53782,157
0,306,2,5,-52764,53864,157
0,307,1,5,-52843,53943,157
0,308,1,5,-52858,53958,144
0,309,2,10,-74285,75585,112
0,310,1,10,-74352,75652,112
0,311,1,5,-52924,54024,157
0,312,1,10,-74404,75704,112
0,313,1,10,-74415,75715,125
0,314,2,5,-52958,54058,157
0,315,2,5,-53142,54242,157
0,316,2,10,-74549,75849,125
0,317,2,10,-74523,75823,112
0,318,1,10,-74497,75797,125
0,319,2,10,-74486,75786,112
0,320,1,5,-53153,54253,157
0,321,2,10,-74363,75663,99
0,322,2,10,-74560,75860,99
0,323,1,5,-53157,54257,157
0,324,1,5,-53223,54323,157
0,325,1,10,-74571,75871,125
0,326,2,5,-53356,54456,132
0,327,2,5,-53234,54334,157
0,328,1,10,-74612,75912,112
0,329,1,10,-74649,75949,99
0,330,2,5,-53316,54416,157
0,331,2,10,-74638,75938,112
0,332,2,10,-74824,76124,125
0,333,2,10,-74798,76098,112
0,334,2,10,-74727,76027,99
0,335,1,5,-53407,54507,157
0,336,1,5,-53510,54610,157
0,337,1,10,-74701,76001,112
0,338,2,10,-74675,75975,125
0,339,2,5,-53441,54541,157
0,340,1,5,-53533,54633,157
0,341,2,10,-74835,76135,112
0,342,2,10,-74846,76146,112
0,343,1,10,-74887,76187,125
0,344,1,10,-74898,76198,112
0,345,2,5,-53522,54622,144
0,346,2,10,-74909,76209,112
0,347,1,5,-53709,54809,157
0,348,2,10,-74991,76291,112
0,349,1,5,-53821,54921,157
0,350,1,10,-74935,76235,99
0,351,2,5,-53809,54909,157
0,352,1,5,-53868,54968,157
0,353,1,10,-75121,76421,112
0,354,1,10,-75095,76395,112
0,355,1,5,-53832,54932,157
0,356,1,5,-53959,55059,157
0,357,2,5,-54131,55231,157
0,358,1,5,-53993,55093,157
0,359,1,5,-54258,55358,157
0,360,2,10,-75069,76369,112
0,361,1,10,-75043,76343,112
0,362,2,5,-54008,55108,157
0,363,1,5,-54466,55566,157
0,364,1,10,-75032,76332,112
0,365,2,10,-75132,76432,125
0,366,2,5,-54167,55267,157
0,367,1,10,-75143,76443,112
0,368,1,10,-75169,76469,112
0,369,2,10,-75251,76551,112
0,370,2,10,-75195,76495,112
0,371,2,5,-54307,55407,157
0,372,2,10,-75381,76681,125
0,373,1,5,-54361,55461,157
0,374,1,10,-75355,76655,125
0,375,1,5,-54373,55473,157
0,376,1,10,-75329,76629,112
0,377,2,5,-54430,55530,157
0,378,1,5,-54464,55564,157
0,379,2,10,-75262,76562,99
0,380,1,10,-75318,76618,112
0,381,2,10,-75392,76692,112
0,382,1,5,-54557,55657,157
0,383,2,5,-54606,55706,157
0,384,1,10,-75403,76703,112
0,385,2,10,-75444,76744,112
0,386,1,5,-54729,55829,157
0,387,1,5,-54765,55865,157
0,388,2,10,-75466,76766,112
0,389,1,5,-54798,55898,157
0,390,1,10,-75455,76755,112
0,391,1,5,-54856,55956,144
0,392,2,5,-54905,56005,157
0,393,1,5,-54925,56025,157
0,394,1,5,-54947,56047,132
0,395,2,10,-75641,76941,112
0,396,2,10,-75619,76919,112
0,397,1,5,-55016,56116,157
0,398,2,5,-55097,56197,157
0,399,1,10,-75630,76930,112
0,400,1,5,-55028,56128,157
0,401,2,10,-75593,76893,112
0,402,2,10,-75522,76822,125
0,403,2,10,-75667,76967,112
0,404,2,10,-75730,77030,99
0,405,1,10,-75678,76978,125
0,406,1,10,-75689,76989,112
0,407,2,5,-55204,56304,157
0,408,2,5,-55224,56324,144
0,409,2,10,-75741,77041,125
0,410,2,10,-75823,77123,125
0,411,2,10,-75767,77067,112
0,412,2,5,-55315,56415,157
0,413,1,10,-75968,77268,125
0,414,1,5,-55396,56496,157
0,415,2,5,-55408,56508,157
0,416,2,10,-75942,77242,112
0,417,1,5,-55428,56528,119
0,418,1,10,-75905,77205,99
0,419,1,10,-75931,77231,112
0,420,2,5,-55503,56603,157
0,421,1,5,-55523,56623,157
0,422,1,10,-75879,77179,112
0,423,2,5,-55707,56807,157
0,424,2,5,-55570,56670,157
0,425,1,5,-55614,56714,157
0,426,1,5,-55580,56680,157
0,427,1,5,-55695,56795,157
0,428,1,10,-75979,77279,125
0,429,2,5,-55822,56922,157
0,430,2,10,-75990,77290,125
0,431,1,10,-76001,77301,99
0,432,2,5,-55869,56969,157
0,433,2,5,-55994,57094,157
0,434,1,5,-56006,57106,157
0,435,2,5,-56020,57120,132
0,436,2,5,-56121,57221,157
0,437,1,5,-56132,57232,144
0,438,2,5,-56055,57155,144
0,439,1,5,-56166,57266,157
0,440,1,10,-76068,77368,112
0,441,2,5,-56178,57278,157
0,442,2,10,-76057,77357,99
0,443,2,10,-76213,77513,125
0,444,1,10,-76187,77487,112
0,445,2,10,-76176,77476,125
0,446,1,5,-56242,57342,132
0,447,1,10,-76165,77465,125
0,448,2,5,-56293,57393,157
0,449,2,10,-76079,77379,99
0,450,2,10,-76235,77535,112
0,451,1,5,-56305,57405,144
0,452,2,5,-56421,57521,157
0,453,2,10,-76224,77524,112
0,454,1,10,-76246,77546,112
0,455,2,10,-76257,77557,99
0,456,1,5,-56420,57520,157
0,457,1,10,-76313,77613,112
0,458,1,10,-76473,77773,112
0,459,1,5,-56354,57454,157
0,460,1,5,-56431,57531,157
0,461,2,5,-56464,57564,132
0,462,2,5,-56730,57830,157
0,463,1,10,-76462,77762,112
0,464,2,5,-56718,57818,157
0,465,2,10,-76440,77740,112
0,466,1,5,-56720,57820,157
0,467,1,5,-56719,57819,157
0,468,1,10,-76451,77751,112
0,469,1,5,-56857,57957,157
0,470,2,10,-76339,77639,125
0,471,1,5,-56730,57830,157
0,472,2,10,-76499,77799,125
0,473,1,5,-56834,57934,132
0,474,1,10,-76547,77847,112
0,475,2,5,-56906,58006,157
0,476,2,10,-76525,77825,125
0,477,2,5,-56871,57971,119
0,478,1,5,-57020,58120,157
0,479,1,5,-57272,58372,157
0,480,1,5,-57029,58129,157
0,481,1,5,-57098,58198,157
0,482,2,5,-57282,58382,157
0,483,1,5,-57319,58419,157
0,484,2,10,-76536,77836,99
0,485,2,5,-57397,58497,157
0,486,1,5,-57328,58428,157
0,487,1,5,-57409,58509,157
0,488,2,10,-76588,77888,112
0,489,2,10,-76640,77940,112
0,490,2,10,-76629,77929,112
0,491,1,10,-76755,78055,125
0,492,1,10,-76744,78044,112
0,493,2,10,-76651,77951,112
0,494,1,10,-76692,77992,99
0,495,1,5,-57426,58526,132
0,496,1,5,-57458,58558,157
0,497,2,5,-57463,58563,132
0,498,2,5,-57523,58623,157
0,499,2,5,-57571,58671,157
0,500,1,5,-57581,58681,157
0,501,1,10,-76718,78018,125
0,502,1,5,-57618,58718,157
0,503,2,5,-57627,58727,157
0,504,1,5,-57757,58857,157
0,505,2,10,-76781,78081,125
0,506,2,10,-76822,78122,99
0,507,2,5,-57708,58808,144
0,508,1,10,-76833,78133,125
0,509,1,5,-57696,58796,144
0,510,1,5,-57870,58970,157
0,511,1,5,-57926,59026,157
0,512,1,5,-57917,59017,157
0,513,2,5,-58075,59175,157
0,514,1,5,-58056,59156,157
0,515,2,5,-58055,59155,132
0,516,2,10,-76900,78200,125
0,517,1,10,-76844,78144,125
0,518,1,5,-58248,59348,144
0,519,2,5,-58216,59316,144
0,520,1,5,-58260,59360,157
0,521,1,10,-77045,78345,112
0,522,1,5,-58277,59377,132
0,523,1,5,-58422,59522,157
0,524,1,10,-77019,78319,125
0,525,2,5,-58559,59659,157
0,526,1,10,-77008,78308,125
0,527,1,5,-58627,59727,157
0,528,2,10,-76982,78282,125
0,529,1,5,-58547,59647,157
0,530,1,5,-58684,59784,132
0,531,1,5,-58608,59708,144
0,532,1,5,-58721,59821,157
0,533,1,10,-76926,78226,99
0,534,2,10,-77067,78367,112
0,535,2,5,-58731,59831,157
0,536,2,10,-77056,78356,112
0,537,1,10,-77078,78378,112
0,538,2,10,-77119,78419,99
0,539,2,5,-58858,59958,144
0,540,1,5,-59030,60130,157
0,541,1,5,-59020,60120,157
0,542,1,5,-59128,60228,132
0,543,2,5,-59091,60191,132
0,544,1,5,-59145,60245,157
0,545,2,10,-77130,78430,112
0,546,2,10,-77294,78594,112
0,547,2,10,-77305,78605,125
0,548,1,10,-77283,78583,125
0,549,1,10,-77272,78572,112
0,550,2,10,-77141,78441,125
0,551,2,10,-77316,78616,125
0,552,1,10,-77379,78679,125
0,553,1,10,-77368,78668,112
0,554,1,10,-77357,78657,112
0,555,1,5,-59157,60257,157
0,556,1,5,-59160,60260,157
0,557,1,5,-59179,60279,157
0,558,2,10,-77390,78690,112
0,559,2,5,-59274,60374,157
0,560,2,10,-77532,78832,112
0,561,2,5,-59319,60419,157
0,562,2,5,-59329,60429,144
0,563,1,10,-77446,78746,112
0,564,1,10,-77602,78902,125
0,565,1,10,-77591,78891,112
0,566,1,5,-59444,60544,157
0,567,2,10,-77543,78843,112
0,568,1,10,-77554,78854,112
0,569,2,5,-59352,60452,144
0,570,1,10,-77580,78880,125
0,571,2,5,-59628,60728,157
0,572,2,10,-77628,78928,125
0,573,1,10,-77639,78939,125
0,574,2,5,-59498,60598,132
0,575,1,5,-59573,60673,157
0,576,2,10,-77650,78950,112
0,577,1,5,-59731,60831,157
0,578,1,5,-59743,60843,157
0,579,2,10,-77747,79047,125
0,580,2,5,-59720,60820,132
0,581,1,10,-77706,79006,112
0,582,2,5,-59871,60971,144
0,583,2,5,-59720,60820,119
0,584,2,5,-59872,60972,157
0,585,2,5,-59904,61004,157
0,586,1,10,-77914,79214,112
0,587,1,5,-59927,61027,157
0,588,2,10,-77821,79121,125
0,589,2,10,-77810,79110,112
0,590,1,5,-59965,61065,157
0,591,1,10,-77784,79084,112
0,592,2,5,-59962,61062,157
0,593,1,10,-77773,79073,99
0,594,2,10,-77847,79147,112
0,595,2,5,-60042,61142,157
0,596,2,5,-59942,61042,119
0,597,1,5,-60170,61270,157
0,598,1,10,-77888,79188,112
0,599,1,5,-60226,61326,157
0,600,1,10,-77940,79240,125
0,601,2,5,-60203,61303,157
0,602,2,10,-77988,79288,125
0,603,2,5,-60341,61441,157
0,604,1,10,-77951,79251,125
0,605,2,10,-78122,79422,112
0,606,2,10,-78096,79396,125
0,607,1,5,-60349,61449,132
0,608,1,5,-60425,61525,144
0,609,2,5,-60514,61614,144
0,610,2,5,-60517,61617,157
0,611,2,5,-60525,61625,157
0,612,1,10,-78085,79385,112
0,613,1,5,-60640,61740,157
0,614,2,5,-60722,61822,157
0,615,2,10,-78044,79344,112
0,616,1,5,-60939,62039,157
0,617,1,5,-60813,61913,157
0,618,1,5,-60789,61889,157
0,619,1,10,-77962,79262,99
0,620,1,10,-78133,79433,99
0,621,2,5,-60977,62077,157
0,622,1,5,-61008,62108,157
0,623,2,10,-78159,79459,125
0,624,1,10,-78211,79511,112
0,625,2,5,-61077,62177,157
0,626,1,5,-61274,62374,157
0,627,2,5,-61088,62188,144
0,628,2,10,-78185,79485,125
0,629,2,5,-61311,62411,132
0,630,2,10,-78237,79537,99
0,631,1,5,-61365,62465,157
0,632,2,5,-61376,62476,157
0,633,2,5,-61387,62487,157
0,634,1,10,-78364,79664,125
0,635,2,10,-78248,79548,125
0,636,1,10,-78434,79734,112
0,637,1,10,-78423,79723,125
0,638,2,10,-78386,79686,112
0,639,2,10,-78375,79675,99
0,640,1,5,-61422,62522,132
0,641,2,5,-61491,62591,144
0,642,2,10,-78397,79697,112
0,643,2,10,-78445,79745,125
0,644,1,5,-61529,62629,157
0,645,2,5,-61573,62673,157
0,646,1,10,-78471,79771,125
0,647,2,10,-78497,79797,112
0,648,2,10,-78594,79894,125
0,649,2,5,-61560,62660,157
0,650,2,5,-61575,62675,157
0,651,2,5,-61686,62786,157
0,652,2,10,-78523,79823,99
0,653,1,10,-78724,80024,112
0,654,1,10,-78698,79998,112
0,655,2,5,-61872,62972,157
0,656,2,10,-78687,79987,112
0,657,2,10,-78661,79961,112
0,658,1,10,-78635,79935,112
0,659,2,5,-61675,62775,144
0,660,1,10,-78735,80035,125
0,661,2,10,-78757,80057,112
0,662,2,10,-78746,80046,112
0,663,2,5,-61859,62959,157
0,664,1,10,-78824,80124,125
0,665,2,10,-78768,80068,112
0,666,2,5,-61985,63085,157
0,667,2,5,-61974,63074,157
0,668,2,10,-78969,80269,125
0,669,1,5,-62014,63114,132
0,670,1,5,-62043,63143,157
0,671,1,5,-62081,63181,144
0,672,2,5,-62127,63227,157
0,673,2,10,-78958,80258,112
0,674,1,10,-78932,80232,125
0,675,1,5,-62158,63258,157
0,676,2,5,-62171,63271,157
0,677,2,5,-62284,63384,157
0,678,1,5,-62273,63373,157
0,679,2,10,-78846,80146,112
0,680,1,10,-78835,80135,112
0,681,2,5,-62236,63336,132
0,682,2,5,-62380,63480,144
0,683,2,5,-62342,63442,157
0,684,2,5,-62426,63526,157
0,685,1,5,-62470,63570,157
0,686,1,10,-79006,80306,125
0,687,1,5,-62458,63558,132
0,688,2,10,-78995,80295,112
0,689,2,10,-79043,80343,112
0,690,1,10,-79032,80332,99
0,691,1,10,-79054,80354,125
0,692,2,5,-62710,63810,157
0,693,2,5,-62679,63779,144
0,694,1,5,-62676,63776,144
0,695,2,5,-62825,63925,157
0,696,2,10,-79196,80496,112
0,697,2,5,-62836,63936,157
0,698,1,10,-79095,80395,112
0,699,1,10,-79266,80566,112
0,700,2,10,-79240,80540,112
0,701,2,5,-62828,63928,132
0,702,2,5,-62978,64078,157
0,703,2,10,-79218,80518,112
0,704,2,5,-62894,63994,144
0,705,1,10,-79229,80529,125
0,706,2,5,-63050,64150,132
0,707,2,5,-63231,64331,157
0,708,1,5,-63262,64362,157
0,709,1,5,-63124,64224,157
0,710,2,10,-79207,80507,125
0,711,2,10,-79292,80592,125
0,712,1,10,-79303,80603,125
0,713,1,5,-63235,64335,132
0,714,1,5,-63277,64377,157
0,715,1,5,-63275,64375,144
0,716,1,5,-63388,64488,157
0,717,1,10,-79314,80614,112
0,718,2,10,-79366,80666,112
0,719,1,10,-79340,80640,112
0,720,1,5,-63272,64372,132
0,721,2,5,-63423,64523,157
0,722,2,5,-63446,64546,157
0,723,2,10,-79526,80826,125
0,724,2,10,-79470,80770,112
0,725,1,10,-79418,80718,99
0,726,1,10,-79407,80707,112
0,727,2,10,-79459,80759,125
0,728,1,10,-79537,80837,125
0,729,2,5,-63481,64581,157
0,730,2,5,-63561,64661,157
0,731,1,5,-63576,64676,144
0,732,1,5,-63530,64630,157
