CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'loc': {u'mean_service_time': {u'gpu': 90, u'cpu_core': 200, u'loc_accel': 10}, u'priority': 1, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.9, u'cpu_core': 2.0, u'loc_accel': 0.1}, u'power': {u'gpu': 4.457, u'cpu_core': 6.133, u'loc_accel': 0.02197}}, u'detect': {u'mean_service_time': {u'gpu': 0.4607, u'cpu_core': 3.654, u'det_accel': 0.278}, u'priority': 2, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.004607, u'cpu_core': 0.03654, u'det_accel': 0.0027800000000000004}, u'power': {u'gpu': 90, u'cpu_core': 200, u'det_accel': 10}}, u'Frontier': {u'mean_service_time': {u'cpu_core': 396}, u'priority': 9, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 3.96}, u'power': {u'cpu_core': 5.98}}, u'track': {u'mean_service_time': {u'gpu': 17, u'tra_accel': 2, u'cpu_core': 1820}, u'priority': 3, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.17, u'tra_accel': 0.02, u'cpu_core': 18.2}, u'power': {u'gpu': 12.79, u'tra_accel': 0.59, u'cpu_core': 5.6}}, u'sp': {u'mean_service_time': {u'gpu': 379, u'cpu_core': 1004}, u'priority': 11, u'deadline': 1000, u'stdev_service_time': {u'gpu': 3.79, u'cpu_core': 10.040000000000001}, u'power': {u'gpu': 3.302, u'cpu_core': 1004}}, u'mission': {u'mean_service_time': {u'cpu_core': 0.0022}, u'priority': 5, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 2.2000000000000003e-05}, u'power': {u'cpu_core': 3.534}}, u'motion': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 6, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 4.222}}, u'collision': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 7, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}, u'fusion': {u'mean_service_time': {u'cpu_core': 1}, u'priority': 4, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.01}, u'power': {u'cpu_core': 0}}, u'map': {u'mean_service_time': {u'gpu': 761, u'cpu_core': 973}, u'priority': 10, u'deadline': 1000, u'stdev_service_time': {u'gpu': 7.61, u'cpu_core': 9.73}, u'power': {u'gpu': 3.533, u'cpu_core': 2.995}}, u'path': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 8, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}}, u'sched_policy_module': u'policies.ms1_update2', u'drop': True, u'servers': {u'gpu': {u'count': 2}, u'tra_accel': {u'count': 1}, u'cpu_core': {u'count': 8}, u'loc_accel': {u'count': 1}, u'det_accel': {u'count': 1}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 50, u'arrival_time_scale': 2.7}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:ms1_update2__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_16042020_194257_new_arrival_50_map_rheftmapping_50_trace_10', u'input_trace_file': (False, '../mv_mapping_50_trace_10.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_16042020_194257_new_arrival_50_map_rheftmapping_50_trace_10/../mv_mapping_50_trace_10.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time,Energy
0,0,1,1,436.9,14,2,0.2197
0,1,1,0,2685.2,1462,293,6320.2027
0,2,1,0,2683.2,1464,295,6320.2027
0,3,1,1,436.9,14,2,0.2197
0,4,1,0,2519.2,1628,247,6010.2197
0,5,1,1,436.9,14,2,0.2197
0,6,1,1,436.9,14,2,0.2197
0,7,1,1,436.9,14,2,0.2197
0,8,1,1,436.9,14,2,0.2197
0,9,1,1,436.9,14,2,0.2197
0,10,1,0,2685.2,1462,293,6320.2027
0,11,1,2,2111.0,967,194,3360.1027
0,12,1,1,436.9,14,2,0.2197
0,13,1,2,1846.0,1232,247,3642.1397
0,14,1,0,2420.2,1727,346,6602.2397
0,15,1,2,1846.0,1232,247,3642.1397
0,16,1,1,436.9,14,2,0.2197
0,17,1,1,436.9,14,2,0.2197
0,18,1,2,2107.0,971,194,3374.2347
0,19,1,2,2111.0,967,194,3360.1027
0,20,1,2,1844.0,1234,249,3642.1397
0,21,1,0,2420.2,1727,346,6602.2397
0,22,1,2,1846.0,1232,247,3642.1397
0,23,1,0,2589.2,1558,293,6659.3707
0,24,1,1,436.9,14,2,0.2197
0,25,1,2,2111.0,967,194,3360.1027
0,26,1,2,1848.0,1230,245,3642.1397
0,27,1,2,1952.0,1126,194,3921.8497
0,28,1,1,436.9,14,2,0.2197
0,29,1,0,2536.2,1611,293,6846.6197
0,30,1,1,436.9,14,2,0.2197
0,31,1,0,2519.2,1628,247,6010.2197
0,32,1,0,2517.2,1630,249,6010.2197
0,33,1,1,436.9,14,2,0.2197
0,34,1,0,2653.2,1494,293,6433.2587
0,35,3,2,1848.0,1230,245,3642.1397
0,36,1,0,2420.2,1727,346,6602.2397
0,37,1,1,436.9,14,2,0.2197
0,38,1,0,2557.2,1590,295,6765.3607
0,39,1,1,436.9,14,2,0.2197
0,40,3,0,2636.2,1511,293,6493.3197
0,41,1,1,436.9,14,2,0.2197
0,42,1,2,1848.0,1230,245,3642.1397
0,43,1,0,2519.2,1628,295,6899.6147
0,44,1,0,2519.2,1628,247,6010.2197
0,45,3,1,436.9,14,2,0.2197
0,46,1,2,1846.0,1232,247,3642.1397
0,47,1,2,2029.0,1049,194,3649.8087
0,48,1,2,1848.0,1230,245,3642.1397
0,49,3,0,2420.2,1727,346,6602.2397
0,50,1,0,2416.2,1731,348,6602.28364
0,51,1,1,436.9,14,2,0.2197
0,52,1,0,2591.2,1556,295,6645.2387
0,53,1,0,2517.2,1630,249,6010.2197
0,54,1,1,436.9,14,2,0.2197
0,55,1,1,436.9,14,2,0.2197
0,56,1,2,2004.0,1074,194,3738.1337
0,57,1,0,2420.2,1727,346,6602.2397
0,58,1,2,1846.0,1232,247,3642.1397
0,59,1,1,436.9,14,2,0.2197
0,60,1,1,436.9,14,2,0.2197
0,61,1,1,434.9,16,2,0.26364
0,62,1,1,436.9,14,2,0.2197
0,63,3,2,2111.0,967,194,3360.1027
0,64,3,2,2111.0,967,194,3360.1027
0,65,1,0,1974.2,2173,251,6010.2197
0,66,1,0,2181.2,1966,251,6010.2197
0,67,1,0,2277.2,1870,350,7068.6797
0,68,1,2,1280.0,1798,196,4031.3727
0,69,1,0,2502.2,1645,293,7414.5427
0,70,1,0,2402.2,1745,348,6686.00364
0,71,1,2,1608.0,1470,249,3642.1397
0,72,1,0,2409.2,1738,346,6668.0197
0,73,1,2,1783.0,1295,249,3642.1397
0,74,1,2,1846.0,1232,247,3642.1397
0,75,1,0,2546.2,1601,293,6811.2897
0,76,1,2,1951.0,1127,194,3925.3827
0,77,1,0,2412.2,1735,348,6620.2097
0,79,1,2,1599.0,1479,245,4387.8947
0,80,2,1,69.9,381,4,0.2197
0,81,1,1,133.9,317,4,0.2197
0,82,1,0,2102.2,2045,350,6880.7747
0,83,1,0,2390.2,1757,297,6910.2137
0,84,1,1,434.9,16,4,0.2197
0,85,1,2,1533.0,1545,196,3699.2707
0,86,1,2,1804.0,1274,249,3642.1397
0,87,1,0,2420.2,1727,346,6602.2397
0,88,1,2,1838.0,1240,249,3642.1397
0,89,1,2,1846.0,1232,247,3642.1397
0,90,1,2,1957.0,1121,194,3904.1847
0,91,1,0,2519.2,1628,247,6010.2197
0,92,1,1,432.9,18,2,0.30758
0,93,1,2,1996.0,1082,194,3766.3977
