CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'loc': {u'mean_service_time': {u'gpu': 90, u'cpu_core': 200, u'loc_accel': 10}, u'priority': 1, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.9, u'cpu_core': 2.0, u'loc_accel': 0.1}, u'power': {u'gpu': 4.457, u'cpu_core': 6.133, u'loc_accel': 0.02197}}, u'detect': {u'mean_service_time': {u'gpu': 0.4607, u'cpu_core': 3.654, u'det_accel': 0.278}, u'priority': 2, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.004607, u'cpu_core': 0.03654, u'det_accel': 0.0027800000000000004}, u'power': {u'gpu': 90, u'cpu_core': 200, u'det_accel': 10}}, u'Frontier': {u'mean_service_time': {u'cpu_core': 396}, u'priority': 9, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 3.96}, u'power': {u'cpu_core': 5.98}}, u'track': {u'mean_service_time': {u'gpu': 17, u'tra_accel': 2, u'cpu_core': 1820}, u'priority': 3, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.17, u'tra_accel': 0.02, u'cpu_core': 18.2}, u'power': {u'gpu': 12.79, u'tra_accel': 0.59, u'cpu_core': 5.6}}, u'sp': {u'mean_service_time': {u'gpu': 379, u'cpu_core': 1004}, u'priority': 11, u'deadline': 1000, u'stdev_service_time': {u'gpu': 3.79, u'cpu_core': 10.040000000000001}, u'power': {u'gpu': 3.302, u'cpu_core': 1004}}, u'mission': {u'mean_service_time': {u'cpu_core': 0.0022}, u'priority': 5, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 2.2000000000000003e-05}, u'power': {u'cpu_core': 3.534}}, u'motion': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 6, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 4.222}}, u'collision': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 7, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}, u'fusion': {u'mean_service_time': {u'cpu_core': 1}, u'priority': 4, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.01}, u'power': {u'cpu_core': 0}}, u'map': {u'mean_service_time': {u'gpu': 761, u'cpu_core': 973}, u'priority': 10, u'deadline': 1000, u'stdev_service_time': {u'gpu': 7.61, u'cpu_core': 9.73}, u'power': {u'gpu': 3.533, u'cpu_core': 2.995}}, u'path': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 8, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}}, u'sched_policy_module': u'policies.rheft', u'drop': True, u'servers': {u'gpu': {u'count': 2}, u'tra_accel': {u'count': 1}, u'cpu_core': {u'count': 8}, u'loc_accel': {u'count': 1}, u'det_accel': {u'count': 1}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 50, u'arrival_time_scale': 3}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:rheft__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_16042020_180403_new_arrival_50_map_rheftmapping_50_trace_10', u'input_trace_file': (False, '../mv_mapping_50_trace_10.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_16042020_180403_new_arrival_50_map_rheftmapping_50_trace_10/../mv_mapping_50_trace_10.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time,Energy
0,86,1,2,2190,1230,245,3642.1397
0,87,1,0,2969,1639,293,6945.5437
0,88,1,2,2381,1039,194,3614.4787
0,89,1,2,2190,1230,245,3642.1397
0,90,1,2,2190,1230,245,3642.1397
0,91,1,0,2881,1727,346,6602.2397
0,92,1,1,483,18,2,0.30758
0,93,1,2,2188,1232,247,3642.1397
0,94,1,1,487,14,2,0.2197
0,95,1,0,2974,1634,249,6010.30758
0,96,1,1,487,14,2,0.2197
0,97,3,0,3048,1560,295,6659.3707
0,98,1,2,2273,1147,194,3996.0427
0,99,1,1,485,16,4,0.2197
0,100,1,0,2881,1727,346,6602.2397
0,101,1,1,477,24,2,0.4394
0,102,1,0,2879,1729,348,6602.2397
0,103,1,1,487,14,2,0.2197
0,104,1,1,487,14,2,0.2197
0,105,1,0,2980,1628,247,6010.2197
0,106,1,0,2879,1729,348,6602.2397
0,107,1,2,2453,967,194,3360.1027
0,108,1,0,3146,1462,293,6320.2027
0,109,1,1,487,14,2,0.2197
0,110,1,1,487,14,2,0.2197
0,111,1,1,487,14,2,0.2197
0,112,1,1,487,14,2,0.2197
0,113,1,0,3041,1567,293,6691.1677
0,114,1,0,3146,1462,293,6320.2027
0,115,3,2,2336,1084,194,3773.4637
0,116,1,1,487,14,2,0.2197
0,117,1,1,487,14,2,0.2197
0,118,1,2,2369,1051,194,3656.8747
0,119,1,2,2190,1230,245,3642.1397
0,120,1,1,487,14,2,0.2197
0,121,1,0,2980,1628,247,6010.2197
0,122,1,0,2879,1729,348,6602.2397
0,123,3,1,487,14,2,0.2197
0,124,3,2,2453,967,194,3360.1027
0,125,1,1,487,14,2,0.2197
0,126,1,2,2381,1039,194,3614.4787
0,127,1,0,2881,1727,346,6602.2397
0,128,1,1,487,14,2,0.2197
0,129,1,2,2188,1232,247,3642.1397
0,130,1,2,2453,967,194,3360.1027
0,131,1,2,2285,1135,194,3953.6467
0,132,1,1,487,14,2,0.2197
0,133,1,2,2190,1230,245,3642.1397
0,134,1,1,487,14,2,0.2197
0,135,1,2,2189,1231,245,3642.16167
0,136,1,1,487,14,2,0.2197
0,137,1,0,3144,1464,295,6320.2027
0,138,1,0,3143,1465,295,6320.22467
0,139,1,1,487,14,2,0.2197
0,140,1,0,2980,1628,247,6010.2197
0,141,1,2,2190,1230,245,3642.1397
0,142,1,2,2190,1230,245,3642.1397
0,143,1,2,2188,1232,247,3642.1397
0,144,1,1,487,14,2,0.2197
0,145,3,1,487,14,2,0.2197
0,146,1,0,3119,1489,293,6415.5937
0,147,3,0,3144,1464,295,6320.2027
0,148,1,1,487,14,2,0.2197
0,149,1,2,2188,1232,247,3642.1397
0,150,3,2,2188,1232,247,3642.1397
0,151,1,0,3062,1546,293,6616.9747
0,152,1,0,3144,1464,295,6320.2027
0,153,1,2,2190,1230,245,3642.1397
0,154,1,1,487,14,2,0.2197
0,155,1,1,487,14,2,0.2197
0,156,1,0,2980,1628,247,6010.2197
0,157,1,1,487,14,2,0.2197
0,158,1,1,487,14,2,0.2197
0,159,1,1,487,14,2,0.2197
0,160,1,2,2453,967,194,3360.1027
0,161,1,1,487,14,2,0.2197
0,162,1,2,2453,967,194,3360.1027
0,163,1,2,2190,1230,245,3642.1397
0,164,1,0,2981,1627,293,6903.1477
0,165,3,2,2190,1230,245,3642.1397
0,166,1,1,487,14,2,0.2197
0,167,1,0,2881,1727,346,6602.2397
0,168,1,1,487,14,2,0.2197
0,169,1,0,3146,1462,293,6320.2027
0,170,1,1,487,14,2,0.2197
0,171,1,1,487,14,2,0.2197
0,172,1,1,487,14,2,0.2197
0,173,1,2,2452,968,194,3360.12467
0,174,1,1,487,14,2,0.2197
0,175,1,0,3098,1510,293,6489.7867
0,176,1,1,487,14,2,0.2197
0,177,1,0,2980,1628,247,6010.2197
0,178,1,1,487,14,2,0.2197
0,179,1,1,487,14,2,0.2197
0,180,1,0,3146,1462,293,6320.2027
0,181,1,1,486,15,2,0.24167
0,182,1,1,487,14,2,0.2197
0,183,1,0,3144,1464,295,6320.2027
0,184,1,1,480,21,2,0.37349
0,185,1,2,2188,1232,245,3642.18364
0,186,1,2,2188,1232,247,3642.1397
0,187,3,1,487,14,2,0.2197
0,188,1,2,2324,1096,194,3815.8597
0,189,1,1,487,14,2,0.2197
0,190,1,2,2188,1232,247,3642.1397
0,191,1,1,487,14,2,0.2197
0,192,1,1,487,14,2,0.2197
0,193,1,1,487,14,2,0.2197
0,194,1,1,487,14,2,0.2197
0,195,1,0,3146,1462,293,6320.2027
0,196,1,2,2453,967,194,3360.1027
0,197,1,0,2980,1628,247,6010.2197
0,198,1,0,2980,1628,247,6010.2197
0,199,1,2,2288,1132,194,3943.0477
0,200,3,0,3038,1570,293,6687.72258
0,201,1,2,2188,1232,247,3642.1397
0,202,1,1,487,14,2,0.2197
0,203,1,0,3146,1462,293,6320.2027
0,204,1,0,3144,1464,295,6320.2027
0,205,1,0,3077,1531,293,6563.9797
0,206,1,2,2190,1230,245,3642.1397
0,207,1,1,487,14,2,0.2197
0,208,1,2,2188,1232,247,3642.1397
0,209,1,0,2879,1729,348,6602.2397
0,210,1,0,2872,1736,348,6602.39349
0,211,1,1,487,14,2,0.2197
0,212,1,0,3144,1464,295,6320.2027
0,213,1,1,487,14,2,0.2197
0,214,1,0,3146,1462,293,6320.2027
0,215,1,1,487,14,2,0.2197
0,216,1,0,3146,1462,293,6320.2027
0,217,1,0,3144,1464,295,6320.2027
0,218,1,0,2980,1628,247,6010.2197
0,219,1,1,487,14,2,0.2197
0,220,1,1,487,14,2,0.2197
0,221,1,1,487,14,2,0.2197
0,222,1,0,3146,1462,293,6320.2027
0,223,3,1,487,14,2,0.2197
0,224,1,1,477,24,2,0.4394
0,225,1,0,3144,1464,295,6320.2027
0,226,1,1,487,14,2,0.2197
0,227,1,2,2190,1230,245,3642.1397
0,228,1,1,487,14,2,0.2197
0,229,1,2,2453,967,194,3360.1027
0,230,1,0,3146,1462,293,6320.2027
0,231,1,0,2980,1628,247,6010.2197
0,232,1,1,487,14,2,0.2197
0,233,1,0,3036,1572,295,6701.7667
0,234,1,1,487,14,2,0.2197
0,235,1,2,2453,967,194,3360.1027
0,236,1,0,3146,1462,293,6320.2027
0,237,1,1,487,14,2,0.2197
0,238,1,1,487,14,2,0.2197
0,239,1,2,2190,1230,245,3642.1397
0,240,1,0,2881,1727,346,6602.2397
0,241,1,0,2879,1729,348,6602.2397
0,242,3,2,2453,967,194,3360.1027
0,243,1,0,3090,1518,295,6510.9847
0,244,1,1,487,14,2,0.2197
0,245,1,1,487,14,2,0.2197
0,246,1,1,487,14,2,0.2197
0,247,1,0,2980,1628,247,6010.2197
0,248,3,0,3032,1576,293,6722.9647
0,249,1,2,2357,1063,194,3699.2707
0,250,1,1,487,14,2,0.2197
0,251,1,0,2980,1628,247,6010.2197
0,252,3,0,2980,1628,247,6010.2197
0,253,1,2,2279,1141,194,3974.8447
0,254,1,1,487,14,2,0.2197
0,255,1,0,2936,1672,293,7062.1327
0,256,1,2,2183,1237,245,3642.29349
0,257,1,1,487,14,2,0.2197
0,258,1,1,487,14,2,0.2197
0,259,1,0,2980,1628,247,6010.2197
0,260,1,1,483,18,2,0.30758
0,261,1,0,2980,1628,247,6010.2197
0,262,1,1,487,14,2,0.2197
0,263,1,2,2249,1171,194,4080.8347
0,264,1,1,487,14,2,0.2197
0,265,1,1,487,14,2,0.2197
0,266,1,1,487,14,2,0.2197
0,267,1,2,2453,967,194,3360.1027
0,268,1,0,2980,1628,247,6010.2197
0,269,1,0,2878,1730,346,6620.1797
0,270,1,2,2185,1235,247,3642.1397
0,271,1,2,2188,1232,247,3642.1397
0,272,1,1,487,14,2,0.2197
0,273,1,1,487,14,2,0.2197
0,274,1,1,487,14,2,0.2197
0,275,1,0,3065,1543,293,6602.86467
0,276,1,0,3139,1469,297,6320.2027
0,277,1,0,2980,1628,247,6010.2197
0,278,1,2,2185,1235,247,3642.1397
0,279,1,2,2188,1232,247,3642.1397
0,280,1,0,2881,1727,346,6602.2397
0,281,1,1,277,224,4,0.2197
0,282,3,2,2294,1126,194,3921.8497
0,283,3,0,3074,1534,293,6574.5787
0,284,1,0,2980,1628,247,6010.2197
0,285,1,1,487,14,2,0.2197
0,286,3,1,487,14,2,0.2197
0,287,1,0,2881,1727,346,6602.2397
0,288,1,2,2190,1230,245,3642.1397
0,289,1,1,433,68,4,0.2197
0,290,1,2,2231,1189,194,4144.4287
0,291,1,0,2954,1654,293,6998.5387
0,292,1,0,2980,1628,247,6010.2197
0,293,1,0,2881,1727,346,6602.2397
0,294,3,2,2190,1230,245,3642.1397
0,295,1,1,487,14,2,0.2197
0,296,1,1,487,14,2,0.2197
0,297,3,0,3146,1462,293,6320.2027
0,298,1,1,487,14,2,0.2197
0,299,3,1,487,14,2,0.2197
0,300,1,1,486,15,2,0.24167
0,301,1,1,487,14,2,0.2197
0,302,1,0,3068,1540,293,6592.26567
0,303,1,2,2182,1238,245,3642.31546
0,304,3,2,2188,1232,247,3642.1397
0,305,1,2,2190,1230,245,3642.1397
0,306,1,2,2188,1232,247,3642.1397
0,307,1,0,2980,1628,247,6010.2197
0,308,1,1,487,14,2,0.2197
0,309,1,2,2453,967,194,3360.1027
0,310,1,2,2387,1033,194,3593.2807
0,311,1,2,2188,1232,247,3642.1397
0,312,1,2,2188,1232,247,3642.1397
0,313,1,1,487,14,2,0.2197
0,314,1,0,2881,1727,346,6602.2397
0,315,1,0,2879,1729,348,6602.2397
0,316,1,1,486,15,2,0.24167
0,317,1,2,2372,1048,194,3646.2757
0,318,3,1,487,14,2,0.2197
0,319,1,1,487,14,2,0.2197
0,320,1,1,487,14,2,0.2197
0,321,1,2,2453,967,194,3360.1027
0,322,1,1,487,14,2,0.2197
0,323,1,0,3071,1537,293,6585.1777
0,324,1,1,487,14,2,0.2197
0,325,1,1,487,14,2,0.2197
0,326,1,2,2190,1230,245,3642.1397
0,327,1,0,2881,1727,346,6602.2397
0,328,1,1,487,14,2,0.2197
0,329,1,0,3144,1464,295,6320.2027
0,330,1,2,2453,967,194,3360.1027
0,331,1,1,487,14,2,0.2197
0,332,3,2,2190,1230,245,3642.1397
0,333,3,0,2970,1638,251,6010.2197
0,334,1,2,2190,1230,245,3642.1397
0,335,1,2,2243,1177,194,4102.0327
0,336,1,1,487,14,2,0.2197
0,337,1,0,2970,1638,251,6010.2197
0,338,1,0,3141,1467,295,6320.2027
0,339,1,0,2980,1628,247,6010.2197
0,340,1,0,2874,1734,348,6632.1397
0,341,1,2,2246,1174,196,3953.6467
0,342,1,2,2190,1230,245,3642.1397
0,343,1,2,2188,1232,247,3642.1397
0,344,1,2,2188,1232,247,3642.1397
0,345,1,1,487,14,2,0.2197
0,346,1,2,2188,1232,247,3642.1397
0,347,1,1,375,126,4,0.37349
0,348,1,1,487,14,2,0.2197
0,349,1,2,2451,969,196,3360.1027
0,350,1,1,435,66,4,0.30758
0,351,1,2,2146,1274,245,3773.9197
0,352,1,1,487,14,2,0.2197
0,353,1,2,2446,974,194,3360.25649
0,354,3,0,2881,1727,346,6602.2397
0,355,1,0,3144,1464,295,6320.2027
0,356,1,2,2188,1232,247,3642.1397
0,357,1,0,2881,1727,346,6602.2397
0,358,3,0,3110,1498,295,6440.3247
0,359,1,0,2982,1626,295,6892.5487
0,360,1,0,2881,1727,346,6602.2397
0,361,1,2,2188,1232,247,3642.1397
0,362,1,1,487,14,2,0.2197
0,363,1,0,3144,1464,295,6320.2027
0,364,1,2,2188,1232,247,3642.1397
0,365,1,2,2351,1069,194,3720.4687
0,366,1,0,2881,1727,346,6602.2397
0,367,1,1,487,14,2,0.2197
0,368,1,2,2190,1230,245,3642.1397
0,369,1,0,3035,1573,293,6712.3657
0,370,1,2,2188,1232,247,3642.1397
0,371,1,1,487,14,2,0.2197
0,372,1,2,2453,967,194,3360.1027
0,373,1,1,487,14,2,0.2197
0,374,1,2,2453,967,194,3360.1027
0,375,3,0,2980,1628,247,6010.2197
0,376,3,0,2978,1630,249,6010.2197
0,377,1,0,3144,1464,295,6320.2027
0,378,1,2,2188,1232,247,3642.1397
0,379,1,0,2881,1727,346,6602.2397
0,380,1,0,2946,1662,295,7019.7367
0,381,1,1,487,14,2,0.2197
0,382,1,1,487,14,2,0.2197
0,383,1,0,2878,1730,348,6602.26167
0,384,1,0,3146,1462,293,6320.2027
0,385,1,2,2453,967,194,3360.1027
0,386,3,2,2188,1232,247,3642.1397
0,387,1,2,2453,967,194,3360.1027
0,388,1,0,2979,1629,247,6010.24167
0,389,1,1,487,14,2,0.2197
0,390,1,1,487,14,2,0.2197
0,391,1,2,2453,967,194,3360.1027
0,392,1,0,2980,1628,247,6010.2197
0,393,1,2,2426,994,194,3455.4937
0,394,1,1,487,14,2,0.2197
0,395,1,2,2188,1232,247,3642.1397
0,396,1,0,3146,1462,293,6320.2027
0,397,1,2,2453,967,194,3360.1027
0,398,1,1,487,14,2,0.2197
0,399,3,1,487,14,2,0.2197
0,400,1,2,2453,967,194,3360.1027
0,401,1,0,2970,1638,247,6010.4394
0,402,3,1,487,14,2,0.2197
0,403,1,2,2453,967,194,3360.1027
0,404,3,2,2303,1117,194,3876.00858
0,405,1,1,487,14,2,0.2197
0,406,1,0,2980,1628,247,6010.2197
0,407,1,1,487,14,2,0.2197
0,408,1,0,2980,1628,247,6010.2197
0,409,1,1,487,14,2,0.2197
0,410,1,1,487,14,2,0.2197
0,411,1,0,3144,1464,295,6320.2027
0,412,1,0,3146,1462,293,6320.2027
0,413,1,0,2980,1628,247,6010.2197
0,414,1,0,2978,1630,249,6010.2197
0,415,1,0,2978,1630,249,6010.2197
0,416,3,0,2978,1630,249,6010.2197
0,417,1,1,487,14,2,0.2197
0,418,1,0,3018,1590,295,6765.3607
0,419,1,0,2980,1628,247,6010.2197
0,420,1,0,3135,1473,295,6351.9997
0,421,1,0,2881,1727,346,6602.2397
0,422,1,0,2879,1729,348,6602.2397
0,423,1,2,2453,967,194,3360.1027
0,424,1,2,2453,967,194,3360.1027
0,425,1,1,487,14,2,0.2197
0,426,1,1,487,14,2,0.2197
0,427,1,0,3056,1552,293,6638.1727
0,428,1,1,487,14,2,0.2197
0,429,1,2,2190,1230,245,3642.1397
0,430,1,0,2881,1727,346,6602.2397
0,431,1,2,2188,1232,247,3642.1397
0,432,1,2,2188,1232,247,3642.1397
0,433,3,2,2453,967,194,3360.1027
0,434,1,1,487,14,2,0.2197
0,435,1,1,487,14,2,0.2197
0,436,3,2,2438,982,194,3413.0977
0,437,1,0,2980,1628,247,6010.2197
0,438,1,1,487,14,2,0.2197
0,439,1,2,2270,1150,194,4006.6417
0,440,1,2,2190,1230,245,3642.1397
0,441,1,1,487,14,2,0.2197
0,442,3,0,3146,1462,293,6320.2027
0,443,1,1,487,14,2,0.2197
0,444,1,0,2991,1617,295,6860.7517
0,445,1,2,2190,1230,245,3642.1397
0,446,1,1,485,16,4,0.2197
0,447,1,2,2188,1232,247,3642.1397
0,448,1,1,487,14,2,0.2197
0,449,1,1,487,14,2,0.2197
0,450,1,2,2381,1039,194,3614.4787
0,451,1,2,2190,1230,245,3642.1397
0,452,1,1,487,14,2,0.2197
0,453,1,2,2453,967,194,3360.1027
0,454,1,0,2881,1727,346,6602.2397
0,455,1,2,2190,1230,245,3642.1397
0,456,1,1,487,14,2,0.2197
0,457,1,0,3146,1462,293,6320.2027
0,458,1,2,2378,1042,194,3625.0777
0,459,1,1,487,14,2,0.2197
0,460,1,1,487,14,2,0.2197
0,461,1,0,2980,1628,247,6010.2197
0,462,1,1,487,14,2,0.2197
0,463,1,0,3042,1566,295,6680.5687
0,464,1,0,3144,1464,295,6320.2027
0,465,1,1,487,14,2,0.2197
0,466,1,0,2980,1628,247,6010.2197
0,467,1,0,2879,1729,348,6602.2397
0,468,1,1,486,15,2,0.24167
0,469,1,0,2980,1628,247,6010.2197
0,470,1,1,487,14,2,0.2197
0,471,1,2,2330,1090,194,3770.08449
0,472,1,1,476,25,2,0.46137
0,473,1,2,2339,1081,194,3762.8647
0,474,1,2,2188,1232,247,3642.1397
0,475,3,2,2243,1177,194,4102.0327
0,476,1,0,2881,1727,346,6602.2397
0,477,1,1,487,14,2,0.2197
0,478,1,1,487,14,2,0.2197
0,479,3,2,2453,967,194,3360.1027
0,480,1,2,2405,1015,194,3529.6867
0,481,1,1,487,14,2,0.2197
0,482,1,1,487,14,2,0.2197
0,483,1,0,2976,1632,295,6899.70258
0,484,1,2,2179,1241,245,3642.38137
0,485,1,0,2879,1729,348,6602.2397
0,486,1,2,2190,1230,245,3642.1397
0,487,1,1,487,14,2,0.2197
0,488,1,0,3141,1467,295,6330.8017
0,489,1,1,487,14,2,0.2197
0,490,1,2,2178,1242,247,3642.3594
0,491,1,2,2174,1246,247,3642.44728
0,492,1,0,2881,1727,346,6602.2397
0,493,1,1,487,14,2,0.2197
0,494,1,2,2453,967,194,3360.1027
0,495,1,0,3146,1462,293,6320.2027
0,496,1,0,2881,1727,346,6602.2397
